"Database","LogNumber","Project","Date","Station","SerialNumber","Year","Month","Region","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID"
"FLaSH",2185,"SKT",2016-04-04,"719","7286",2016,4,"Lower",16.9,616,0.28,37,NA,69,2.3711,"Y",0,0.1,4,9,0,40,3.2,5.2,44.96,0,5.32,0,398.97,0,0,"FLaSH 2185 SKT 2016-04-04 719 7286"
"FLaSH",2186,"SKT",2016-04-04,"719","7287",2016,4,"Lower",16.9,616,0.28,37,NA,65,2.0337,"Y",0,0.07,24,0,0,24,3.21,2,34.56,0,10.64,0,630.85,0,0,"FLaSH 2186 SKT 2016-04-04 719 7287"
"FLaSH",2187,"SKT",2016-04-04,"719","7288",2016,4,"Lower",16.9,616,0.28,37,NA,70,2.6997,"Y",0,0.07,4,15,0,72,4.2,9.8,52.16,1,2.66,0,589.93,1.6967662480185,0,"FLaSH 2187 SKT 2016-04-04 719 7288"
"FLaSH",2188,"SKT",2016-04-04,"719","7289",2016,4,"Lower",16.9,616,0.28,37,NA,67,2.2569,"Y",0,0,8,0,0,13,1.5,6.6,21.28,0,7.98,0,1329.9,0,0,"FLaSH 2188 SKT 2016-04-04 719 7289"
"FLaSH",2189,"SKT",2016-04-04,"719","7290",2016,4,"Lower",16.9,616,0.28,37,NA,68,1.8596,"Y",0,0.07,20,18,0,68,0,3,46.4,0,5.32,0,358.05,0,0,"FLaSH 2189 SKT 2016-04-04 719 7290"
"FLaSH",2190,"SKT",2016-04-04,"719","7291",2016,4,"Lower",16.9,616,0.28,37,NA,72,3.0267,"Y",0,0,20,6,0,26,1.81,4.6,16.64,0,0,0,501.27,12.1199470928341,0,"FLaSH 2190 SKT 2016-04-04 719 7291"
"FLaSH",2191,"SKT",2016-04-04,"719","7292",2016,4,"Lower",16.9,616,0.28,37,NA,70,2.1748,"Y",0,0,24,12,0,90,9.05,3.2,108,0,34.58,0,2144.89,0,0,"FLaSH 2191 SKT 2016-04-04 719 7292"
"FLaSH",2192,"SKT",2016-04-04,"719","7293",2016,4,"Lower",16.9,616,0.28,37,NA,70,2.3577,"Y",0,0.2,16,6,0,40,0,3.8,41.44,0,5.32,0,405.79,0,0,"FLaSH 2192 SKT 2016-04-04 719 7293"
"FLaSH",2193,"SKT",2016-04-04,"719","7294",2016,4,"Lower",16.9,616,0.28,37,NA,71,3.0697,"Y",0,0,16,24,0.13,32,1.81,6.2,28.48,0,5.32,0,675.18,0,0,"FLaSH 2193 SKT 2016-04-04 719 7294"
"FLaSH",2202,"SKT",2016-04-04,"719","7295",2016,4,"Lower",16.9,616,0.28,37,NA,78,3.2368,"Y",0,0,16,15,0.16,36,4.81,7.6,60,0,7.98,1.15,637.67,0,0,"FLaSH 2202 SKT 2016-04-04 719 7295"
"FLaSH",2203,"SKT",2016-04-04,"719","7296",2016,4,"Lower",16.9,616,0.28,37,NA,69,2.4812,"Y",0,0,0,0,0.26,30,14.48,2,15.04,0,0,0,1046.87,0,0,"FLaSH 2203 SKT 2016-04-04 719 7296"
"FLaSH",2204,"SKT",2016-04-04,"719","7297",2016,4,"Lower",16.9,616,0.28,37,NA,69,2.6515,"Y",0,0,24,27,0.13,104,1.5,8.2,101.92,1,7.98,0,801.35,0.971144292253854,0,"FLaSH 2204 SKT 2016-04-04 719 7297"
"FLaSH",2132,"SKT",2017-01-11,"719","A2",2017,1,"Lower",9.7,222,0.09,37,34,50,1.1777,"Y",0,0,568,0,0,68,8.6,65.8,72.16,0,10.64,0,27.28,0,0,"FLaSH 2132 SKT 2017-01-11 719 A2"
"FLaSH",2133,"SKT",2017-01-11,"719","A3",2017,1,"Lower",9.7,222,0.09,37,34,63,1.8809,"Y",0,0,208,0,0,40,3.6,39,46.88,0,7.98,0,0,5.8717794916892,0,"FLaSH 2133 SKT 2017-01-11 719 A3"
"FLaSH",2134,"SKT",2017-01-11,"719","A4",2017,1,"Lower",9.7,222,0.09,37,34,67,1.8208,"Y",0,0,112,0,0,14,1.81,17,51.2,0,5.32,0,30.69,9.73506298391362,0,"FLaSH 2134 SKT 2017-01-11 719 A4"
"FLaSH",2135,"SKT",2017-01-11,"719","A5",2017,1,"Lower",9.7,222,0.09,37,34,68,2.1892,"Y",0,0,356,0,0,51,28.8,111.4,221.44,0,7.98,0,0,20.1984372653768,0,"FLaSH 2135 SKT 2017-01-11 719 A5"
"FLaSH",2136,"SKT",2017-01-11,"719","A6",2017,1,"Lower",9.7,222,0.09,37,34,69,2.3166,"Y",0,0,640,0,0,28,12,56,75.52,0,15.96,0,17.05,6.78697559680511,0,"FLaSH 2136 SKT 2017-01-11 719 A6"
"FLaSH",2137,"SKT",2017-01-11,"719","A7",2017,1,"Lower",9.7,222,0.09,37,34,70,2.5576,"Y",0,0,340,3,0,32,8.6,50,60,0,10.64,0,0,1.87721351600161,0,"FLaSH 2137 SKT 2017-01-11 719 A7"
"FLaSH",2146,"SKT",2017-02-08,"719","A21",2017,2,"Lower",12.1,513,0.23,41,73,66,2.0763,"Y",0,0,96,0,0,42,0,5.6,18.4,0,2.66,0,0,0,0,"FLaSH 2146 SKT 2017-02-08 719 A21"
"FLaSH",2147,"SKT",2017-02-08,"719","A22",2017,2,"Lower",12.1,513,0.23,41,73,69,2.4799,"Y",0,0,204,6,0,108,0,29,31.36,1,10.64,0,17.05,5.17063058265069,0,"FLaSH 2147 SKT 2017-02-08 719 A22"
"FLaSH",2148,"SKT",2017-02-08,"719","A23",2017,2,"Lower",12.1,513,0.23,41,73,68,2.2259,"Y",0,0,364,0,0,67,0,24,43.04,0,26.6,0,3.41,0,0,"FLaSH 2148 SKT 2017-02-08 719 A23"
"FLaSH",2155,"SKT",2017-03-08,"715","A30",2017,3,"Lower",10.7,236,0.1,22,63,77,4.2105,"Y",0,0,60,0,0,4,0,1,0,0,0,0,0,0,0,"FLaSH 2155 SKT 2017-03-08 715 A30"
"FLaSH",2156,"SKT",2017-03-08,"715","A31",2017,3,"Lower",10.7,236,0.1,22,63,70,2.7893,"Y",0,0,12,0,0,0,0,0,1.6,0,0,0,0,0,0,"FLaSH 2156 SKT 2017-03-08 715 A31"
"FLaSH",2157,"SKT",2017-03-08,"715","A32",2017,3,"Lower",10.7,236,0.1,22,63,74,3.0681,"Y",0,0,132,0,0,7,0,4,15.04,0,0,0,0,0,0,"FLaSH 2157 SKT 2017-03-08 715 A32"
"FLaSH",2158,"SKT",2017-03-08,"715","A33",2017,3,"Lower",10.7,236,0.1,22,63,58,1.3354,"Y",0,0,132,0,0,0,0,1,0,0,0,0,0,0,0,"FLaSH 2158 SKT 2017-03-08 715 A33"
"FLaSH",2159,"SKT",2017-03-08,"719","A34",2017,3,"Lower",12.8,799,0.37,51,19,67,2.1814,"Y",0,0.35,36,69,0.13,56,5.7,16,11.68,0.28,0,0,0,0,0,"FLaSH 2159 SKT 2017-03-08 719 A34"
"FLaSH",2161,"SKT",2017-04-05,"719","A36",2017,4,"Lower",17,710,0.33,48,22,80,4.3314,"Y",0,0,0,0,0.13,3,0,1,33.6,0,0,0,6.82,0,0,"FLaSH 2161 SKT 2017-04-05 719 A36"
"FLaSH",2162,"SKT",2017-04-05,"719","A37",2017,4,"Lower",17,710,0.33,48,22,74,2.8173,"Y",0,0.07,136,3,0.13,42,3.31,15,21.76,0,0,0,770.66,0.871130950527958,0,"FLaSH 2162 SKT 2017-04-05 719 A37"
"FLaSH",2163,"SKT",2017-04-05,"719","A38",2017,4,"Lower",17,710,0.33,48,22,74,3.2853,"Y",0,0,316,0,0.91,57,8.12,65.4,48.32,0,0,0,368.28,0,0,"FLaSH 2163 SKT 2017-04-05 719 A38"
"FLaSH",2164,"SKT",2017-04-05,"719","A39",2017,4,"Lower",17,710,0.33,48,22,70,3.1433,"Y",0,0,160,0,0,18,0,28,26.72,0,0,1.15,739.97,0.971144292253854,0,"FLaSH 2164 SKT 2017-04-05 719 A39"
"DOP",1,"EDSM",2017-08-10,"18-02-CS01","1",2017,8,"Lower",NA,246,0.1,50,21.2,42,0.38,"Y",0,0.6,0,0,0.08,12,0,0,13.44,0,21.28,6.9,0,0,0,"DOP 1 EDSM 2017-08-10 18-02-CS01 1"
"DOP",2,"EDSM",2017-08-15,"18-03-SSC02","2",2017,8,"Middle",NA,418.79,0.18,28,39.7,52,0.75,"Y",0,0.1,0,0,0.26,3,3.31,6,11.68,0,13.3,2.3,27.28,0,0.0412,"DOP 2 EDSM 2017-08-15 18-03-SSC02 2"
"DOP",4,"EDSM",2017-08-22,"18-04-SSC02","4",2017,8,"Middle",NA,1420,0.69,30,56.29,47,0.5,"y",0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0,"DOP 4 EDSM 2017-08-22 18-04-SSC02 4"
"FLaSH",2322,"SKT",2018-03-07,"719","A57",2018,3,"Lower",12.6,283,0.12,38,24,65,1.8585,"Y",0,0,0,12,0,15,8.5,6.6,37.76,3,2.66,0,0,0,0,"FLaSH 2322 SKT 2018-03-07 719 A57"
"FLaSH",2300,"STN",2018-06-12,"797","7617",2018,6,"Middle",24.3,681,0.31,46,20.7,40,0.3806,"Y",0,0,0,0,0,0,0,0,0,0,37.24,3.45,3.41,0,0,"FLaSH 2300 STN 2018-06-12 797 7617"
"DOP",106,"EDSM",2018-07-24,"18-52-LSSC03","73",2018,7,"Lower",NA,266,0.11,49,28.29,50,1.08,"y",0,0.2,0,0,0,0,0,0,6.72,0,74.48,25.3,61.38,0,0,"DOP 106 EDSM 2018-07-24 18-52-LSSC03 73"
"DOP",107,"EDSM",2018-07-24,"18-52-LSSC03","74",2018,7,"Lower",NA,266,0.11,49,28.29,45,0.81,"y",0,0,0,0,0,0,0,0,10.08,0,47.88,5.75,71.61,0.460925255849166,0.102976991018436,"DOP 107 EDSM 2018-07-24 18-52-LSSC03 74"
"DOP",108,"EDSM",2018-07-24,"18-52-LSSC03","75",2018,7,"Lower",NA,266,0.11,49,28.29,44,0.74,"y",0,0,0,0,0,0,0,0,0,0,2.66,2.3,0,0,0,"DOP 108 EDSM 2018-07-24 18-52-LSSC03 75"
"DOP",109,"EDSM",2018-07-24,"18-52-LSSC03","76",2018,7,"Lower",NA,275.29,0.11,44.99,29.2,47,0.83,"y",0,0,0,0,0.65,0,10.81,0,0,0,37.24,9.2,44.33,0,0,"DOP 109 EDSM 2018-07-24 18-52-LSSC03 76"
"DOP",97,"EDSM",2018-07-05,"18-49-LSSC03","64",2018,7,"Middle",NA,507,0.22,34,38.29,44,0.47,"y",0,0,0,0,0,0,0,0,0,0,2.66,1.15,3.41,0,0.102976991018436,"DOP 97 EDSM 2018-07-05 18-49-LSSC03 64"
"DOP",98,"EDSM",2018-07-05,"18-49-LSSC03","65",2018,7,"Middle",NA,507,0.22,34,38.29,35,0.35,"y",0,0,0,0,0,0,0,1,3.36,0,13.3,1.15,17.05,0,0.155465628463837,"DOP 98 EDSM 2018-07-05 18-49-LSSC03 65"
"DOP",99,"EDSM",2018-07-05,"18-49-LSSC03","66",2018,7,"Middle",NA,515,0.23,31.99,40.2,42,0.42,"y",0,0,0,0,0.13,0,0,0,0,1,5.32,0,3.41,0,0.0745297100917785,"DOP 99 EDSM 2018-07-05 18-49-LSSC03 66"
"DOP",100,"EDSM",2018-07-05,"18-49-LSSC03","67",2018,7,"Middle",NA,515,0.23,31.99,40.2,43,0.49,"y",0,0,0,0,0,0,0,0,3.36,0,18.62,0,34.1,0,0,"DOP 100 EDSM 2018-07-05 18-49-LSSC03 67"
"DOP",101,"EDSM",2018-07-09,"18-50-LSSC01","68",2018,7,"Middle",NA,690,0.31,31,39.2,44,0.47,"y",0,0,0,0,0,6,0,0,3.36,0,0,1.15,17.05,0,0,"DOP 101 EDSM 2018-07-09 18-50-LSSC01 68"
"DOP",102,"EDSM",2018-07-18,"18-51-LSSC01","69",2018,7,"Middle",NA,683,0.31,23.99,44.29,46,0.71,"y",0,0.1,0,0,0.13,0,0,0,0,0,0,0,0,0,0.102976991018436,"DOP 102 EDSM 2018-07-18 18-51-LSSC01 69"
"DOP",103,"EDSM",2018-07-19,"18-51-LSSC04","70",2018,7,"Middle",NA,539,0.24,31,48.29,48,0.84,"y",0,0.4,0,0,0,0,26.12,6,10.08,0,21.28,34.5,211.42,0,0.102976991018436,"DOP 103 EDSM 2018-07-19 18-51-LSSC04 70"
"DOP",104,"EDSM",2018-07-23,"18-52-LSSC02","71",2018,7,"Middle",NA,713,0.33,38.99,34,48,0.87,"y",0,0,0,0,6.37,0,0,0,0,0,0,1.15,0,0,0.102976991018436,"DOP 104 EDSM 2018-07-23 18-52-LSSC02 71"
"DOP",105,"EDSM",2018-07-23,"18-52-LSSC05","72",2018,7,"Middle",NA,708,0.32,36,33.09,48,0.7,"y",0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"DOP 105 EDSM 2018-07-23 18-52-LSSC05 72"
"DOP",133,"EDSM",2018-07-09,"18-50-LSSC01","150",2018,7,"Middle",NA,681,0.31,36,36.59,49,1.13,"y",0,0,0,0,0.13,0,0,0,3.36,0,0,0,3.41,0,0.102976991018436,"DOP 133 EDSM 2018-07-09 18-50-LSSC01 150"
"DOP",122,"EDSM",2018-08-20,"19-04-LSSC05","89",2018,8,"Lower",NA,406.7,0.18,40,34.29,43,0.51,"y",0,3,0,0,3.33,0,3,0,3.36,0,2.66,39.1,0,0,0,"DOP 122 EDSM 2018-08-20 19-04-LSSC05 89"
"DOP",123,"EDSM",2018-08-20,"19-04-LSSC05","90",2018,8,"Lower",NA,394.79,0.17,37.99,31.79,47,0.67,"y",0,3.3,0,0,2.37,0,1.81,3,4.96,0.28,2.66,32.2,17.05,0,0,"DOP 123 EDSM 2018-08-20 19-04-LSSC05 90"
"DOP",124,"EDSM",2018-08-27,"19-05-LSSC05","91",2018,8,"Lower",NA,325.1,0.14,31,30.6,50,0.84,"y",0,49.68,0,0,3.98,72,251.48,4,13.44,4.56,53.2,466.9,20.46,0,0,"DOP 124 EDSM 2018-08-27 19-05-LSSC05 91"
"DOP",125,"EDSM",2018-08-27,"19-05-LSSC05","92",2018,8,"Lower",NA,321,0.14,40,29.39,48,0.9,"y",0,12.27,0,0,3.07,130,46.24,26,0,0,77.14,273.7,57.97,0,0,"DOP 125 EDSM 2018-08-27 19-05-LSSC05 92"
"DOP",126,"EDSM",2018-08-27,"19-05-LSSC05","93",2018,8,"Lower",NA,321,0.14,40,29.39,50,0.92,"y",0,36,0,0,4.94,402,0,2,6.72,0.56,69.16,158.7,0,0,0,"DOP 126 EDSM 2018-08-27 19-05-LSSC05 93"
"DOP",127,"EDSM",2018-08-27,"19-05-LSSC05","94",2018,8,"Lower",NA,321,0.14,40,29.39,47,0.79,"y",0,7.8,0,0,0.26,102,0,1,0,1,130.34,113.85,0,0,0,"DOP 127 EDSM 2018-08-27 19-05-LSSC05 94"
"DOP",128,"EDSM",2018-08-27,"19-05-LSSC05","95",2018,8,"Lower",NA,321,0.14,40,29.39,44,0.51,"y",0,15.54,0,0,7.09,28,19.23,61,3.36,2,10.64,50.6,71.61,0,0,"DOP 128 EDSM 2018-08-27 19-05-LSSC05 95"
"DOP",129,"EDSM",2018-08-27,"19-05-LSSC05","96",2018,8,"Lower",NA,321,0.14,40,29.39,47,0.78,"y",0,0.5,0,0,0.52,77,17.43,92,3.36,0,74.48,52.9,160.27,0,0.382625752621451,"DOP 129 EDSM 2018-08-27 19-05-LSSC05 96"
"DOP",130,"EDSM",2018-08-27,"19-05-LSSC05","97",2018,8,"Lower",NA,321,0.14,40,29.39,48,0.7,"y",0,51.11,0,0,2.36,184,37.8,8,0,0.56,23.94,21.85,3.41,0,0.102976991018436,"DOP 130 EDSM 2018-08-27 19-05-LSSC05 97"
"DOP",110,"EDSM",2018-08-01,"19-01-LSSC01","77",2018,8,"Middle",NA,755,0.35,43,28.79,47,0.82,"y",0,0.2,0,0,116.35,8,6.93,11,36.96,0,2.66,1.15,68.2,0,0,"DOP 110 EDSM 2018-08-01 19-01-LSSC01 77"
"DOP",111,"EDSM",2018-08-01,"19-01-LSSC01","78",2018,8,"Middle",NA,755,0.35,43,28.79,52,0.96,"y",0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0,"DOP 111 EDSM 2018-08-01 19-01-LSSC01 78"
"DOP",114,"EDSM",2018-08-08,"19-02-LSSC02","81",2018,8,"Middle",NA,567,0.25,38.99,31.79,46,0.75,"y",0,0.3,0,0,0.65,4,0,2,3.36,0,29.26,1.15,20.46,0,0.0412,"DOP 114 EDSM 2018-08-08 19-02-LSSC02 81"
"DOP",115,"EDSM",2018-08-08,"19-02-LSSC02","82",2018,8,"Middle",NA,567,0.25,38.99,31.79,45,0.63,"y",0,0.1,0,0,0.13,0,0,0,0,0,21.28,3.45,0,0,2.10206081959238,"DOP 115 EDSM 2018-08-08 19-02-LSSC02 82"
"DOP",116,"EDSM",2018-08-14,"19-03-LSSC01","83",2018,8,"Middle",NA,329.89,0.14,64.99,19.1,48,0.73,"y",0,0.1,0,0,0.39,0,0,0,0,0,7.98,5.75,0,0,0,"DOP 116 EDSM 2018-08-14 19-03-LSSC01 83"
"DOP",117,"EDSM",2018-08-14,"19-03-LSSC01","84",2018,8,"Middle",NA,329.89,0.14,64.99,19.1,40,0.46,"y",0,1.6,0,0,7.54,0,33,2,10.08,0,15.96,20.7,0,0,0,"DOP 117 EDSM 2018-08-14 19-03-LSSC01 84"
"DOP",118,"EDSM",2018-08-14,"19-03-LSSC01","85",2018,8,"Middle",NA,329.89,0.14,64.99,19.1,48,0.68,"y",0,0,0,0,0.36,0,9.05,4,0,0,106.4,94.3,0,0,0,"DOP 118 EDSM 2018-08-14 19-03-LSSC01 85"
"DOP",119,"EDSM",2018-08-14,"19-03-LSSC01","86",2018,8,"Middle",NA,329.89,0.14,64.99,19.1,47,0.74,"y",0,0.2,0,0,0.39,0,0,0,0,0,18.62,35.65,0,0,0,"DOP 119 EDSM 2018-08-14 19-03-LSSC01 86"
"DOP",120,"EDSM",2018-08-14,"19-03-LSSC01","87",2018,8,"Middle",NA,329.89,0.14,64.99,19.1,44,0.52,"y",0,0.4,0,0,1.43,0,3,1,10.08,0,39.9,34.5,3.41,0,2.10206081959238,"DOP 120 EDSM 2018-08-14 19-03-LSSC01 87"
"DOP",121,"EDSM",2018-08-20,"19-04-LSSC03","88",2018,8,"Middle",NA,580,0.26,21.99,49.9,44,0.63,"y",0,0.7,0,0,2.08,0,1.5,3,3.36,0,0,6.9,0,0,0,"DOP 121 EDSM 2018-08-20 19-04-LSSC03 88"
"DOP",112,"EDSM",2018-08-01,"19-01-USSC03","79",2018,8,"Top",NA,828,0.38,50,23.79,47,0.57,"y",0,0.7,0,0,9.88,0,12,7,10.08,0,2.66,9.2,10.23,0,0,"DOP 112 EDSM 2018-08-01 19-01-USSC03 79"
"DOP",113,"EDSM",2018-08-01,"19-01-USSC03","80",2018,8,"Top",NA,836,0.39,51.99,20.6,50,0.79,"y",0,1.5,0,0,0.17,0,3,0,0,1,0,9.2,0,0,0,"DOP 113 EDSM 2018-08-01 19-01-USSC03 80"
"DOP",131,"EDSM",2018-09-10,"19-07-LSSC02","98",2018,9,"Lower",NA,395.79,0.17,36,29.6,55,0.93,"y",0,6.8,0,0,2.98,19,37.55,2,0,3,21.28,18.4,51.15,0,0,"DOP 131 EDSM 2018-09-10 19-07-LSSC02 98"
"DOP",132,"EDSM",2018-09-10,"19-07-LSSC02","99",2018,9,"Lower",NA,395.79,0.17,36,29.6,52,0.91,"y",0,0.5,0,0,1.95,48,31.96,15,0,0,13.3,17.25,150.04,0,0,"DOP 132 EDSM 2018-09-10 19-07-LSSC02 99"
"DOP",151,"EDSM",2018-09-10,"19-07-LSSC02","100",2018,9,"Lower",NA,395.79,0.17,36,29.6,50,0.88,"y",0,1.5,0,0,1.81,39,9.04,10,0,0,90.44,24.15,40.92,0,6.36176164238529,"DOP 151 EDSM 2018-09-10 19-07-LSSC02 100"
"DOP",152,"EDSM",2018-09-10,"19-07-LSSC02","101",2018,9,"Lower",NA,395.79,0.17,36,29.6,55,0.91,"y",0,3.3,0,0,2.34,18,0,1,0,0,37.24,14.95,75.02,0,0.102976991018436,"DOP 152 EDSM 2018-09-10 19-07-LSSC02 101"
"DOP",153,"EDSM",2018-09-10,"19-07-LSSC02","102",2018,9,"Lower",NA,395.79,0.17,36,29.6,55,1.25,"y",0,0.1,0,0,0.65,58,1.81,7,30.24,0,159.6,46,64.79,0,0.0745297100917785,"DOP 153 EDSM 2018-09-10 19-07-LSSC02 102"
"DOP",154,"EDSM",2018-09-10,"19-07-LSSC02","103",2018,9,"Lower",NA,406.2,0.18,33,32.09,43,0.54,"y",0,3.54,0,0,7.14,23,1.81,5,10.08,0,109.06,49.45,44.33,0,0.149059420183557,"DOP 154 EDSM 2018-09-10 19-07-LSSC02 103"
"DOP",155,"EDSM",2018-09-10,"19-07-LSSC02","104",2018,9,"Lower",NA,406.2,0.18,33,32.09,54,0.84,"y",0,1.6,0,0,1.82,77,7.24,9,3.36,0,101.08,47.15,68.2,0,0.562771773741606,"DOP 155 EDSM 2018-09-10 19-07-LSSC02 104"
"DOP",156,"EDSM",2018-09-10,"19-07-LSSC02","105",2018,9,"Lower",NA,406.2,0.18,33,32.09,47,0.66,"y",2.67,0.1,0,0,4.03,65,3.62,11,21.76,0,55.86,10.35,167.09,0,0.119142166426886,"DOP 156 EDSM 2018-09-10 19-07-LSSC02 105"
"DOP",157,"EDSM",2018-09-10,"19-07-LSSC02","106",2018,9,"Lower",NA,406.2,0.18,33,32.09,52,0.94,"y",0,1.8,0,0,1.86,15,1.4,2,13.44,0,66.5,13.8,47.74,1.48332473311364,0.102976991018436,"DOP 157 EDSM 2018-09-10 19-07-LSSC02 106"
"DOP",158,"EDSM",2018-09-10,"19-07-LSSC02","107",2018,9,"Lower",NA,406.2,0.18,33,32.09,53,1.02,"y",0,0.2,0,0,0.26,90,6.93,6,6.72,0,66.5,14.95,109.12,0,4.60315933951607,"DOP 158 EDSM 2018-09-10 19-07-LSSC02 107"
"DOP",159,"EDSM",2018-09-10,"19-07-LSSC02","108",2018,9,"Lower",NA,406.2,0.18,33,32.09,47,0.72,"y",0,0.8,0,0,3.38,101,7.24,10,0,0,66.5,25.3,153.45,0,0.813477834144488,"DOP 159 EDSM 2018-09-10 19-07-LSSC02 108"
"DOP",160,"EDSM",2018-09-10,"19-07-LSSC02","109",2018,9,"Lower",NA,406.2,0.18,33,32.09,50,0.82,"y",0,2.84,0,0,3.03,42,7.24,2,0,0,21.28,18.4,132.99,0,0,"DOP 160 EDSM 2018-09-10 19-07-LSSC02 109"
"DOP",161,"EDSM",2018-09-10,"19-07-LSSC02","110",2018,9,"Lower",NA,406.2,0.18,33,32.09,47,0.75,"y",0,4.17,0,0,1.82,33,8.12,3,3.36,0,58.52,11.5,47.74,0,0.102976991018436,"DOP 161 EDSM 2018-09-10 19-07-LSSC02 110"
"DOP",162,"EDSM",2018-09-10,"19-07-LSSC02","111",2018,9,"Lower",NA,406.2,0.18,33,32.09,49,0.76,"y",0,1.94,0,0,1.04,16,1.81,5,6.72,1,42.56,4.6,105.71,0,0.356817791704734,"DOP 162 EDSM 2018-09-10 19-07-LSSC02 111"
"DOP",163,"EDSM",2018-09-10,"19-07-LSSC02","112",2018,9,"Lower",NA,406.2,0.18,33,32.09,52,0.86,"y",0,0.2,0,0,0.13,65,0,6,0,0,53.2,18.4,44.33,0,0,"DOP 163 EDSM 2018-09-10 19-07-LSSC02 112"
"DOP",168,"EDSM",2018-09-20,"19-08-LSSC03","122",2018,9,"Lower",NA,417.5,0.18,44.99,18.79,48,0.65,"y",0,0,0,0,0.13,9,0,0,0,0,13.3,5.75,0,0,0,"DOP 168 EDSM 2018-09-20 19-08-LSSC03 122"
"DOP",169,"EDSM",2018-09-20,"19-08-LSSC03","123",2018,9,"Lower",NA,417.5,0.18,44.99,18.79,51,0.91,"y",0,0,0,0,0.13,6,0,0,0,0,23.94,4.6,10.23,0,0,"DOP 169 EDSM 2018-09-20 19-08-LSSC03 123"
"DOP",240,"EDSM",2018-09-10,"19-07-LSSC02","113",2018,9,"Lower",NA,406.2,0.18,33,32.09,48,0.74,"y",0,0.1,0,0,0.91,9,19.9,14,3.36,0,58.52,9.2,204.6,0,0.119142166426886,"DOP 240 EDSM 2018-09-10 19-07-LSSC02 113"
"DOP",241,"EDSM",2018-09-10,"19-07-LSSC02","114",2018,9,"Lower",NA,406.2,0.18,33,32.09,45,0.61,"y",0,0.1,0,0,1.69,3,9.05,4,0,0,42.56,20.7,37.51,0,0.238284332853772,"DOP 241 EDSM 2018-09-10 19-07-LSSC02 114"
"DOP",242,"EDSM",2018-09-10,"19-07-LSSC02","115",2018,9,"Lower",NA,406.2,0.18,33,32.09,40,0.37,"y",0,1.8,0,0,42.38,72,1.5,1,8.32,0,31.92,1.15,71.61,0,0,"DOP 242 EDSM 2018-09-10 19-07-LSSC02 115"
"DOP",243,"EDSM",2018-09-10,"19-07-LSSC02","116",2018,9,"Lower",NA,406.2,0.18,33,32.09,51,0.44,"y",0,1,0,0,0.94,9,1.81,6,6.72,1,21.28,5.75,68.2,0,0.119142166426886,"DOP 243 EDSM 2018-09-10 19-07-LSSC02 116"
"DOP",164,"EDSM",2018-09-11,"19-07-LSSC06","118",2018,9,"Middle",NA,351.39,0.15,55,23.29,47,0.67,"y",0,0.2,0,0,2.6,28,16.28,2,13.44,0,29.26,13.8,51.15,0,0,"DOP 164 EDSM 2018-09-11 19-07-LSSC06 118"
"DOP",165,"EDSM",2018-09-11,"19-07-LSSC06","119",2018,9,"Middle",NA,351.39,0.15,55,23.29,54,0.87,"y",0,0.1,0,0,0.65,45,0,3,13.44,0,37.24,8.05,13.64,0,0,"DOP 165 EDSM 2018-09-11 19-07-LSSC06 119"
"DOP",166,"EDSM",2018-09-11,"19-07-LSSC06","120",2018,9,"Middle",NA,351.39,0.15,55,23.29,51,0.83,"y",0,0.3,0,0,0.13,6,0,2,6.72,0,21.28,12.65,30.69,0,0.0745297100917785,"DOP 166 EDSM 2018-09-11 19-07-LSSC06 120"
"DOP",167,"EDSM",2018-09-11,"19-07-LSSC06","121",2018,9,"Middle",NA,351.39,0.15,55,23.29,42,0.56,"y",0,0,0,0,0.26,9,0,0,6.72,0,23.94,4.6,20.46,0,0,"DOP 167 EDSM 2018-09-11 19-07-LSSC06 121"
"DOP",170,"EDSM",2018-09-26,"19-09-LSSC05","124",2018,9,"Middle",NA,388.29,0.17,31.99,40.5,50,1.04,"y",0,1.6,0,0,1.17,12,8.74,4,3.36,1,29.26,17.25,54.56,0,0,"DOP 170 EDSM 2018-09-26 19-09-LSSC05 124"
"DOP",171,"EDSM",2018-09-26,"19-09-LSSC05","125",2018,9,"Middle",NA,388.29,0.17,31.99,40.5,48,0.89,"y",0,1.7,0,0,4.07,48,3,17,10.08,1,61.18,21.85,64.79,0,0,"DOP 171 EDSM 2018-09-26 19-09-LSSC05 125"
"DOP",172,"EDSM",2018-09-26,"19-09-LSSC05","126",2018,9,"Middle",NA,388.29,0.17,31.99,40.5,45,0.75,"y",0,1.2,0,0,2.86,63,0,5,0,1,87.78,27.6,30.69,0,0,"DOP 172 EDSM 2018-09-26 19-09-LSSC05 126"
"DOP",173,"EDSM",2018-09-26,"19-09-LSSC05","127",2018,9,"Middle",NA,388.29,0.17,31.99,40.5,42,0.56,"y",0,3.2,0,0,5.45,9,0,1,0,3,2.66,2.3,3.41,0,0,"DOP 173 EDSM 2018-09-26 19-09-LSSC05 127"
