"Year","Month","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Region"
2018,9,38.35631943,-121.6380539,"DOP",155,"EDSM",2018-09-10,"19-07-LSSC02","104","DOP 155 EDSM 2018-09-10 19-07-LSSC02 104","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,54,0.8408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,0,0,0,0,0,2,0,14,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,38,0,0,41,16,20,4,0,0,0,0,0,0,0,0,0,0,19,0,0,1,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",156,"EDSM",2018-09-10,"19-07-LSSC02","105","DOP 156 EDSM 2018-09-10 19-07-LSSC02 105","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,47,0.667,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,11,8,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,21,0,0,9,0,49,2,0,0,0,0,0,0,0,0,0,0,11,0,0,1,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",153,"EDSM",2018-09-10,"19-07-LSSC02","102","DOP 153 EDSM 2018-09-10 19-07-LSSC02 102","delta smelt",10.2,21.39999962,395.7999878,0.175776054021591,36.0000014,29.60000038,55,1.2596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,60,0,0,40,1,19,1,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",158,"EDSM",2018-09-10,"19-07-LSSC02","107","DOP 158 EDSM 2018-09-10 19-07-LSSC02 107","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,53,1.0268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,13,2,32,3,0,0,0,0,0,0,0,0,1,0,17,0,0,1,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",159,"EDSM",2018-09-10,"19-07-LSSC02","108","DOP 159 EDSM 2018-09-10 19-07-LSSC02 108","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,47,0.7284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,22,8,45,4,0,0,0,0,0,0,0,0,11,0,16,0,0,1,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",160,"EDSM",2018-09-10,"19-07-LSSC02","109","DOP 160 EDSM 2018-09-10 19-07-LSSC02 109","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,50,0.8216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,16,27,39,4,2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",241,"EDSM",2018-09-10,"19-07-LSSC02","114","DOP 241 EDSM 2018-09-10 19-07-LSSC02 114","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,45,0.6154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,1,11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",242,"EDSM",2018-09-10,"19-07-LSSC02","115","DOP 242 EDSM 2018-09-10 19-07-LSSC02 115","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,40,0.3785,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,12,21,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",243,"EDSM",2018-09-10,"19-07-LSSC02","116","DOP 243 EDSM 2018-09-10 19-07-LSSC02 116","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,51,0.4448,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,5,7,20,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",240,"EDSM",2018-09-10,"19-07-LSSC02","113","DOP 240 EDSM 2018-09-10 19-07-LSSC02 113","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,48,0.7458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22,0,0,8,1,60,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,"Lower"
2018,9,38.35631943,-121.6380539,"DOP",157,"EDSM",2018-09-10,"19-07-LSSC02","106","DOP 157 EDSM 2018-09-10 19-07-LSSC02 106","delta smelt",10.2,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,52,0.9433,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,14,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,25,0,0,12,18,14,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,"Lower"
2018,9,38.374101,-121.6290512,"DOP",164,"EDSM",2018-09-11,"19-07-LSSC06","118","DOP 164 EDSM 2018-09-11 19-07-LSSC06 118","delta smelt",3.1,21.29999924,351.3999939,0.15475840595499,55.0000012,23.29999924,47,0.6711,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,12,0,15,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,"Middle"
2018,9,38.374101,-121.6290512,"DOP",165,"EDSM",2018-09-11,"19-07-LSSC06","119","DOP 165 EDSM 2018-09-11 19-07-LSSC06 119","delta smelt",3.1,21.29999924,351.3999939,0.15475840595499,55.0000012,23.29999924,54,0.8734,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,"Middle"
2018,9,38.374101,-121.6290512,"DOP",166,"EDSM",2018-09-11,"19-07-LSSC06","120","DOP 166 EDSM 2018-09-11 19-07-LSSC06 120","delta smelt",3.1,21.29999924,351.3999939,0.15475840595499,55.0000012,23.29999924,51,0.8393,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,11,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Middle"
2018,9,38.374101,-121.6290512,"DOP",167,"EDSM",2018-09-11,"19-07-LSSC06","121","DOP 167 EDSM 2018-09-11 19-07-LSSC06 121","delta smelt",3.1,21.29999924,351.3999939,0.15475840595499,55.0000012,23.29999924,42,0.5624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Middle"
2018,9,38.34667492,-121.6424599,"DOP",168,"EDSM",2018-09-20,"19-08-LSSC03","122","DOP 168 EDSM 2018-09-20 19-08-LSSC03 122","delta smelt",10,20.20000076,417.5,0.186110155452,44.9999988,18.79999924,48,0.6522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,"Lower"
2018,9,38.34667492,-121.6424599,"DOP",169,"EDSM",2018-09-20,"19-08-LSSC03","123","DOP 169 EDSM 2018-09-20 19-08-LSSC03 123","delta smelt",10,20.20000076,417.5,0.186110155452,44.9999988,18.79999924,51,0.9186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Lower"
2018,9,38.39395523,-121.6206055,"DOP",177,"EDSM",2018-09-27,"19-09-LSSC02","131","DOP 177 EDSM 2018-09-27 19-09-LSSC02 131","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,48,0.9314,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,14,21,3,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",181,"EDSM",2018-09-27,"19-09-LSSC02","135","DOP 181 EDSM 2018-09-27 19-09-LSSC02 135","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,49,0.9829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,50,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",178,"EDSM",2018-09-27,"19-09-LSSC02","132","DOP 178 EDSM 2018-09-27 19-09-LSSC02 132","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,44,0.6111,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",179,"EDSM",2018-09-27,"19-09-LSSC02","133","DOP 179 EDSM 2018-09-27 19-09-LSSC02 133","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,44,0.5093,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,7,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",180,"EDSM",2018-09-27,"19-09-LSSC02","134","DOP 180 EDSM 2018-09-27 19-09-LSSC02 134","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,51,0.8486,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",176,"EDSM",2018-09-27,"19-09-LSSC02","130","DOP 176 EDSM 2018-09-27 19-09-LSSC02 130","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,56,1.453,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,43,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,9,38.39395523,-121.6206055,"DOP",175,"EDSM",2018-09-27,"19-09-LSSC02","129","DOP 175 EDSM 2018-09-27 19-09-LSSC02 129","delta smelt",10.6,20.79999924,431.2999878,0.192701952912379,38.9999986,33.40000153,51,1.0312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,9,0,0,4,22,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,"Middle"
2018,9,38.36618042,-121.6335182,"DOP",170,"EDSM",2018-09-26,"19-09-LSSC05","124","DOP 170 EDSM 2018-09-26 19-09-LSSC05 124","delta smelt",10.2,20.70000076,388.2999878,0.172213545170754,31.9999993,40.5,50,1.042,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,15,14,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,"Middle"
2018,9,38.36618042,-121.6335182,"DOP",172,"EDSM",2018-09-26,"19-09-LSSC05","126","DOP 172 EDSM 2018-09-26 19-09-LSSC05 126","delta smelt",10.2,20.70000076,388.2999878,0.172213545170754,31.9999993,40.5,45,0.7555,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,0,0,24,11,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,"Middle"
2018,9,38.36618042,-121.6335182,"DOP",173,"EDSM",2018-09-26,"19-09-LSSC05","127","DOP 173 EDSM 2018-09-26 19-09-LSSC05 127","delta smelt",10.2,20.70000076,388.2999878,0.172213545170754,31.9999993,40.5,42,0.5645,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,27,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,"Middle"
2018,9,38.36618042,-121.6335182,"DOP",174,"EDSM",2018-09-26,"19-09-LSSC05","128","DOP 174 EDSM 2018-09-26 19-09-LSSC05 128","delta smelt",10.2,20.70000076,388.2999878,0.172213545170754,31.9999993,40.5,49,0.8916,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,16,19,15,2,3,0,0,0,0,0,0,0,2,0,15,0,0,0,0,"Middle"
2018,9,38.36618042,-121.6335182,"DOP",171,"EDSM",2018-09-26,"19-09-LSSC05","125","DOP 171 EDSM 2018-09-26 19-09-LSSC05 125","delta smelt",10.2,20.70000076,388.2999878,0.172213545170754,31.9999993,40.5,48,0.8987,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,31,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,19,12,19,0,0,0,0,0,0,0,0,0,10,0,6,1,0,0,0,"Middle"
2018,10,38.39021492,-121.6225395,"DOP",183,"EDSM",2018-10-04,"19-10-LSSC01","137","DOP 183 EDSM 2018-10-04 19-10-LSSC01 137","delta smelt",8.9,20.60000038,509,0.230083506062279,37.9999995,21.89999962,49,0.8667,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,39,1,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,1,0,"Middle"
2018,10,38.39021492,-121.6225395,"DOP",184,"EDSM",2018-10-04,"19-10-LSSC01","138","DOP 184 EDSM 2018-10-04 19-10-LSSC01 138","delta smelt",8.9,20.60000038,509,0.230083506062279,37.9999995,21.89999962,52,0.9201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,10,38.39021492,-121.6225395,"DOP",185,"EDSM",2018-10-04,"19-10-LSSC01","139","DOP 185 EDSM 2018-10-04 19-10-LSSC01 139","delta smelt",8.9,20.60000038,509,0.230083506062279,37.9999995,21.89999962,52,1.1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Middle"
2018,10,38.40896988,-121.6134822,"DOP",187,"EDSM",2018-10-09,"19-11-LSSC03","141","DOP 187 EDSM 2018-10-09 19-11-LSSC03 141","delta smelt",10.1,19.39999962,531,0.240744196415651,18.9999998,78.19999695,55,1.0004,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Middle"
2018,10,38.40896988,-121.6134822,"DOP",188,"EDSM",2018-10-09,"19-11-LSSC03","142","DOP 188 EDSM 2018-10-09 19-11-LSSC03 142","delta smelt",9.2,19.39999962,543,0.246572397972005,18.9999998,71,55,1.1132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,10,38.42774709,-121.6046702,"DOP",186,"EDSM",2018-10-09,"19-11-LSSC06","140","DOP 186 EDSM 2018-10-09 19-11-LSSC06 140","delta smelt",9.8,19.39999962,560,0.254844602328242,18.9999998,65.19999695,53,0.8775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Middle"
2018,10,38.45693016,-121.5909119,"DOP",189,"EDSM",2018-10-17,"19-12-LSSC03","143","DOP 189 EDSM 2018-10-17 19-12-LSSC03 143","delta smelt",9.9,18.29999924,538,0.244142860443495,37.0000005,36.20000076,53,1.0927,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",191,"EDSM",2018-10-17,"19-12-LSSC04","145","DOP 191 EDSM 2018-10-17 19-12-LSSC04 145","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,55,1.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",192,"EDSM",2018-10-17,"19-12-LSSC04","146","DOP 192 EDSM 2018-10-17 19-12-LSSC04 146","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,51,0.8857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,21,0,0,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",193,"EDSM",2018-10-17,"19-12-LSSC04","147","DOP 193 EDSM 2018-10-17 19-12-LSSC04 147","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,57,1.1771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,3,49,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",194,"EDSM",2018-10-17,"19-12-LSSC04","148","DOP 194 EDSM 2018-10-17 19-12-LSSC04 148","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,48,0.7874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,12,5,13,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",195,"EDSM",2018-10-17,"19-12-LSSC04","149","DOP 195 EDSM 2018-10-17 19-12-LSSC04 149","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,51,0.8061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,13,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,21,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",209,"EDSM",2018-10-17,"19-12-LSSC04","399","DOP 209 EDSM 2018-10-17 19-12-LSSC04 399","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,48,0.8241,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,11,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,0,0,8,8,9,9,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",210,"EDSM",2018-10-17,"19-12-LSSC04","400","DOP 210 EDSM 2018-10-17 19-12-LSSC04 400","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,52,0.8563,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",211,"EDSM",2018-10-17,"19-12-LSSC04","401","DOP 211 EDSM 2018-10-17 19-12-LSSC04 401","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,53,0.9188,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161,16,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,12,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",190,"EDSM",2018-10-17,"19-12-LSSC04","144","DOP 190 EDSM 2018-10-17 19-12-LSSC04 144","delta smelt",9.8,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,54,0.9867,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,34,6,0,0,0,0,0,0,0,0,0,7,0,11,1,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",208,"EDSM",2018-10-17,"19-12-LSSC04","398","DOP 208 EDSM 2018-10-17 19-12-LSSC04 398","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,56,1.2743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,70,19,0,0,0,0,0,0,0,0,2,1,0,0,32,0,0,0,17,0,0,3,33,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",213,"EDSM",2018-10-17,"19-12-LSSC04","403","DOP 213 EDSM 2018-10-17 19-12-LSSC04 403","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,48,0.7665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,16,17,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"Middle"
2018,10,38.3857193,-121.6245193,"DOP",214,"EDSM",2018-10-17,"19-12-LSSC04","404","DOP 214 EDSM 2018-10-17 19-12-LSSC04 404","delta smelt",11,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,56,0.9973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,14,0,0,1,3,3,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,"Middle"
