"","SampleID","ForkLength","TotalBodyWeight","Month","Year","Region","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids"
"682","DOP 117 EDSM 2018-08-14 19-03-LSSC01 84",40,0.4666,8,2018,"Middle",0,1.6,0,0,7.54,0,33,2,10.08,0,15.96,20.7,0,0,0
"683","DOP 118 EDSM 2018-08-14 19-03-LSSC01 85",48,0.6895,8,2018,"Middle",0,0,0,0,0.36,0,9.05,4,0,0,106.4,94.3,0,0,0
"684","DOP 119 EDSM 2018-08-14 19-03-LSSC01 86",47,0.7448,8,2018,"Middle",0,0.2,0,0,0.39,0,0,0,0,0,18.62,35.65,0,0,0
"685","DOP 120 EDSM 2018-08-14 19-03-LSSC01 0087",NA,NA,8,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.3130905800503
"686","DOP 120 EDSM 2018-08-14 19-03-LSSC01 87",44,0.5256,8,2018,"Middle",0,0.4,0,0,1.43,0,3,1,10.08,0,39.9,34.5,3.41,0,0
"687","DOP 121 EDSM 2018-08-20 19-04-LSSC03 88",44,0.638,8,2018,"Middle",0,0.7,0,0,2.08,0,1.5,3,3.36,0,0,6.9,0,0,0
"688","DOP 112 EDSM 2018-08-01 19-01-USSC03 79",47,0.5771,8,2018,"Top",0,0.7,0,0,9.88,0,12,7,10.08,0,2.66,9.2,10.23,0,0
"689","DOP 113 EDSM 2018-08-01 19-01-USSC03 80",50,0.7975,8,2018,"Top",0,1.5,0,0,0.17,0,3,0,0,1,0,9.2,0,0,0
"690","DOP 131 EDSM 2018-09-10 19-07-LSSC02 98",55,0.9377,9,2018,"Lower",0,6.8,0,0,2.98,19,37.55,2,0,3,21.28,18.4,51.15,0,0
"691","DOP 132 EDSM 2018-09-10 19-07-LSSC02 99",52,0.9121,9,2018,"Lower",0,0.5,0,0,1.95,48,31.96,15,0,0,13.3,17.25,150.04,0,0
"692","DOP 151 EDSM 2018-09-10 19-07-LSSC02 0100",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.117505958179
"693","DOP 151 EDSM 2018-09-10 19-07-LSSC02 100",50,0.8894,9,2018,"Lower",0,1.5,0,0,1.81,39,9.04,10,0,0,90.44,24.15,40.92,0,0
"694","DOP 152 EDSM 2018-09-10 19-07-LSSC02 0101",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"695","DOP 152 EDSM 2018-09-10 19-07-LSSC02 101",55,0.9118,9,2018,"Lower",0,3.3,0,0,2.34,18,0,1,0,0,37.24,14.95,75.02,0,0
"696","DOP 153 EDSM 2018-09-10 19-07-LSSC02 0102",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03545924705602
"697","DOP 153 EDSM 2018-09-10 19-07-LSSC02 102",55,1.2596,9,2018,"Lower",0,0.1,0,0,0.65,58,1.81,7,30.24,0,159.6,46,64.79,0,0
"698","DOP 154 EDSM 2018-09-10 19-07-LSSC02 0103",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07091849411204
"699","DOP 154 EDSM 2018-09-10 19-07-LSSC02 103",43,0.5419,9,2018,"Lower",0,3.54,0,0,7.14,23,1.81,5,10.08,0,109.06,49.45,44.33,0,0
"700","DOP 155 EDSM 2018-09-10 19-07-LSSC02 0104",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.8412747113002
"701","DOP 155 EDSM 2018-09-10 19-07-LSSC02 104",54,0.8408,9,2018,"Lower",0,1.6,0,0,1.82,77,7.24,9,3.36,0,101.08,47.15,68.2,0,0
"702","DOP 156 EDSM 2018-09-10 19-07-LSSC02 0105",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95448634559951
"703","DOP 156 EDSM 2018-09-10 19-07-LSSC02 105",47,0.667,9,2018,"Lower",2.67,0.1,0,0,4.03,65,3.62,11,21.76,0,55.86,10.35,167.09,0,0
"704","DOP 157 EDSM 2018-09-10 19-07-LSSC02 0106",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,14.8332473311364,1.60426994121795
"705","DOP 157 EDSM 2018-09-10 19-07-LSSC02 106",52,0.9433,9,2018,"Lower",0,1.8,0,0,1.86,15,1.4,2,13.44,0,66.5,13.8,47.74,0,0
"706","DOP 158 EDSM 2018-09-10 19-07-LSSC02 0107",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,230.036487368046
"707","DOP 158 EDSM 2018-09-10 19-07-LSSC02 107",53,1.0268,9,2018,"Lower",0,0.2,0,0,0.26,90,6.93,6,6.72,0,66.5,14.95,109.12,0,0
"708","DOP 159 EDSM 2018-09-10 19-07-LSSC02 0108",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6899314062375
"709","DOP 159 EDSM 2018-09-10 19-07-LSSC02 108",47,0.7284,9,2018,"Lower",0,0.8,0,0,3.38,101,7.24,10,0,0,66.5,25.3,153.45,0,0
"710","DOP 160 EDSM 2018-09-10 19-07-LSSC02 109",50,0.8216,9,2018,"Lower",0,2.84,0,0,3.03,42,7.24,2,0,0,21.28,18.4,132.99,0,0
"711","DOP 161 EDSM 2018-09-10 19-07-LSSC02 0110",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"712","DOP 161 EDSM 2018-09-10 19-07-LSSC02 110",47,0.7544,9,2018,"Lower",0,4.17,0,0,1.82,33,8.12,3,3.36,0,58.52,11.5,47.74,0,0
"713","DOP 162 EDSM 2018-09-10 19-07-LSSC02 0111",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6327348288643
"714","DOP 162 EDSM 2018-09-10 19-07-LSSC02 111",49,0.7668,9,2018,"Lower",0,1.94,0,0,1.04,16,1.81,5,6.72,1,42.56,4.6,105.71,0,0
"715","DOP 163 EDSM 2018-09-10 19-07-LSSC02 112",52,0.8697,9,2018,"Lower",0,0.2,0,0,0.13,65,0,6,0,0,53.2,18.4,44.33,0,0
"716","DOP 168 EDSM 2018-09-20 19-08-LSSC03 122",48,0.6522,9,2018,"Lower",0,0,0,0,0.13,9,0,0,0,0,13.3,5.75,0,0,0
"717","DOP 169 EDSM 2018-09-20 19-08-LSSC03 123",51,0.9186,9,2018,"Lower",0,0,0,0,0.13,6,0,0,0,0,23.94,4.6,10.23,0,0
"718","DOP 240 EDSM 2018-09-10 19-07-LSSC02 0113",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95448634559951
"719","DOP 240 EDSM 2018-09-10 19-07-LSSC02 113",48,0.7458,9,2018,"Lower",0,0.1,0,0,0.91,9,19.9,14,3.36,0,58.52,9.2,204.6,0,0
"720","DOP 241 EDSM 2018-09-10 19-07-LSSC02 0114",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90897269119902
"721","DOP 241 EDSM 2018-09-10 19-07-LSSC02 114",45,0.6154,9,2018,"Lower",0,0.1,0,0,1.69,3,9.05,4,0,0,42.56,20.7,37.51,0,0
"722","DOP 242 EDSM 2018-09-10 19-07-LSSC02 115",40,0.3785,9,2018,"Lower",0,1.8,0,0,42.38,72,1.5,1,8.32,0,31.92,1.15,71.61,0,0
"723","DOP 243 EDSM 2018-09-10 19-07-LSSC02 0116",NA,NA,9,2018,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95448634559951
"724","DOP 243 EDSM 2018-09-10 19-07-LSSC02 116",51,0.4448,9,2018,"Lower",0,1,0,0,0.94,9,1.81,6,6.72,1,21.28,5.75,68.2,0,0
"725","DOP 164 EDSM 2018-09-11 19-07-LSSC06 118",47,0.6711,9,2018,"Middle",0,0.2,0,0,2.6,28,16.28,2,13.44,0,29.26,13.8,51.15,0,0
"726","DOP 165 EDSM 2018-09-11 19-07-LSSC06 119",54,0.8734,9,2018,"Middle",0,0.1,0,0,0.65,45,0,3,13.44,0,37.24,8.05,13.64,0,0
"727","DOP 166 EDSM 2018-09-11 19-07-LSSC06 0120",NA,NA,9,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03545924705602
"728","DOP 166 EDSM 2018-09-11 19-07-LSSC06 120",51,0.8393,9,2018,"Middle",0,0.3,0,0,0.13,6,0,2,6.72,0,21.28,12.65,30.69,0,0
"729","DOP 167 EDSM 2018-09-11 19-07-LSSC06 121",42,0.5624,9,2018,"Middle",0,0,0,0,0.26,9,0,0,6.72,0,23.94,4.6,20.46,0,0
"730","DOP 170 EDSM 2018-09-26 19-09-LSSC05 124",50,1.042,9,2018,"Middle",0,1.6,0,0,1.17,12,8.74,4,3.36,1,29.26,17.25,54.56,0,0
"731","DOP 171 EDSM 2018-09-26 19-09-LSSC05 125",48,0.8987,9,2018,"Middle",0,1.7,0,0,4.07,48,3,17,10.08,1,61.18,21.85,64.79,0,0
"732","DOP 172 EDSM 2018-09-26 19-09-LSSC05 126",45,0.7555,9,2018,"Middle",0,1.2,0,0,2.86,63,0,5,0,1,87.78,27.6,30.69,0,0
"733","DOP 173 EDSM 2018-09-26 19-09-LSSC05 127",42,0.5645,9,2018,"Middle",0,3.2,0,0,5.45,9,0,1,0,3,2.66,2.3,3.41,0,0
"734","DOP 174 EDSM 2018-09-26 19-09-LSSC05 128",49,0.8916,9,2018,"Middle",0,2.21,0,0,2.34,55,3.62,5,10.08,3,82.46,18.4,51.15,0,0
"735","DOP 175 EDSM 2018-09-27 19-09-LSSC02 129",51,1.0312,9,2018,"Middle",0,2.2,0,0,7.54,106,0,5,0,5,23.94,4.6,6.82,0,0
"736","DOP 176 EDSM 2018-09-27 19-09-LSSC02 130",56,1.453,9,2018,"Middle",0,1.5,0,0,0.69,4,0,5,0,2,15.96,49.45,27.28,0,0
"737","DOP 177 EDSM 2018-09-27 19-09-LSSC02 131",48,0.9314,9,2018,"Middle",0,2.2,0,0,3.77,60,0,3,0,1,31.92,16.1,10.23,0,0
"738","DOP 178 EDSM 2018-09-27 19-09-LSSC02 0132",NA,NA,9,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29898327424363
"739","DOP 178 EDSM 2018-09-27 19-09-LSSC02 132",44,0.6111,9,2018,"Middle",0,0.1,0,0,2.73,60,0,10,10.08,0,39.9,46,47.74,0,0
"740","DOP 179 EDSM 2018-09-27 19-09-LSSC02 133",44,0.5093,9,2018,"Middle",0,1.3,0,0,6.49,66,0,3,0,0,21.28,20.7,17.05,0,0
"741","DOP 180 EDSM 2018-09-27 19-09-LSSC02 134",51,0.8486,9,2018,"Middle",0,0.3,0,0,0.13,0,0,0,0,0,0,8.05,6.82,0,0
"742","DOP 181 EDSM 2018-09-27 19-09-LSSC02 135",49,0.9829,9,2018,"Middle",0,0.7,0,0,2.12,4,12.66,24,0,1,71.82,57.5,75.02,0,0
"743","DOP 182 EDSM 2018-10-04 19-10-LSSC01 0136",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"744","DOP 183 EDSM 2018-10-04 19-10-LSSC01 0137",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0571965773732
"745","DOP 183 EDSM 2018-10-04 19-10-LSSC01 137",49,0.8667,10,2018,"Middle",0,0.5,0,0,1.04,90,1.5,1,0,0,7.98,44.85,0,0,0
"746","DOP 184 EDSM 2018-10-04 19-10-LSSC01 0138",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.7823507091639
"747","DOP 184 EDSM 2018-10-04 19-10-LSSC01 138",52,0.9201,10,2018,"Middle",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"748","DOP 185 EDSM 2018-10-04 19-10-LSSC01 139",52,1.1048,10,2018,"Middle",0,0.4,0,0,0.82,3,1.81,0,0,0,0,17.25,0,0,0
"749","DOP 186 EDSM 2018-10-09 19-11-LSSC06 0140",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0571965773732
"750","DOP 186 EDSM 2018-10-09 19-11-LSSC06 140",53,0.8775,10,2018,"Middle",0,0,0,0,0,0,0,0,3.36,0,2.66,0,0,0,0
"751","DOP 187 EDSM 2018-10-09 19-11-LSSC03 0141",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,24.1530764079342,1.95448634559951
"752","DOP 187 EDSM 2018-10-09 19-11-LSSC03 141",55,1.0004,10,2018,"Middle",0,0,0,0,0.39,0,1.81,0,10.08,4,29.26,0,10.23,0,0
"753","DOP 188 EDSM 2018-10-09 19-11-LSSC03 142",55,1.1132,10,2018,"Middle",0,0,0,0,0,0,0,1,3.36,0,0,1.15,0,0,0
"754","DOP 189 EDSM 2018-10-17 19-12-LSSC03 0143",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,1.99151273678043,34.7823507091639
"755","DOP 189 EDSM 2018-10-17 19-12-LSSC03 143",53,1.0927,10,2018,"Middle",0,0.4,0,0,1.95,4,9.05,11,20.16,0,10.64,3.45,30.69,0,0
"756","DOP 190 EDSM 2018-10-17 19-12-LSSC04 144",54,0.9867,10,2018,"Middle",0,6,0,0,10.14,54,0,2.6,20.16,2,10.64,4.6,20.46,0,0
"757","DOP 191 EDSM 2018-10-17 19-12-LSSC04 145",55,1.171,10,2018,"Middle",0,0,0,0,0.26,18,1.81,1,3.36,0,5.32,0,112.53,0,0
"758","DOP 192 EDSM 2018-10-17 19-12-LSSC04 146",51,0.8857,10,2018,"Middle",0,4.3,0,3,3.11,0,1.81,0,6.72,0,55.86,5.75,0,0,0
"759","DOP 193 EDSM 2018-10-17 19-12-LSSC04 147",57,1.1771,10,2018,"Middle",0,4.97,0,0,5.86,4,10.86,0,6.72,0,15.96,3.45,92.07,0,0
"760","DOP 194 EDSM 2018-10-17 19-12-LSSC04 148",48,0.7874,10,2018,"Middle",0,0.5,0,0,0.26,18,0,0,3.36,0,47.88,13.8,44.33,0,0
"761","DOP 195 EDSM 2018-10-17 19-12-LSSC04 149",51,0.8061,10,2018,"Middle",0,0.37,0,0,1.85,42,10.86,3,3.36,1,5.32,1.15,71.61,0,0
"762","DOP 207 EDSM 2018-10-17 19-12-LSSC04 397",53,1.0515,10,2018,"Middle",0,3.8,0,0,3.02,0,7.24,9,3.36,3,2.66,0,54.56,0,0
"763","DOP 208 EDSM 2018-10-17 19-12-LSSC04 398",56,1.2743,10,2018,"Middle",0,3.3,0,0,9.86,0,7.24,2,6.56,1,45.22,3.45,47.74,0,0
"764","DOP 209 EDSM 2018-10-17 19-12-LSSC04 0399",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,1.57791581324621,1.60426994121795
"765","DOP 209 EDSM 2018-10-17 19-12-LSSC04 399",48,0.8241,10,2018,"Middle",0,0.94,0,0,1.71,24,16.29,2,3.36,2,61.18,9.2,30.69,0,0
"766","DOP 210 EDSM 2018-10-17 19-12-LSSC04 400",52,0.8563,10,2018,"Middle",0,1.8,0,0,2.07,18,0,1,8.32,0,34.58,1.15,10.23,0,0
"767","DOP 211 EDSM 2018-10-17 19-12-LSSC04 401",53,0.9188,10,2018,"Middle",0,5.2,0,0,21.57,15,1.81,0,16.8,1,31.92,0,3.41,0,0
"768","DOP 212 EDSM 2018-10-17 19-12-LSSC04 402",52,0.7855,10,2018,"Middle",0,5.7,0,0,11.22,0,0,3,0,2,0,3.45,0,0,0
"769","DOP 213 EDSM 2018-10-17 19-12-LSSC04 0403",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"770","DOP 213 EDSM 2018-10-17 19-12-LSSC04 403",48,0.7665,10,2018,"Middle",2.67,1.67,0,0,1.04,27,5.43,0,3.36,6,7.98,2.3,57.97,0,0
"771","DOP 214 EDSM 2018-10-17 19-12-LSSC04 404",56,0.9973,10,2018,"Middle",0,0.3,0,0,0.78,15,1.81,0,16.8,1,37.24,1.15,10.23,0,0
"772","DOP 215 EDSM 2018-10-17 19-12-LSSC04 0405",NA,NA,10,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60426994121795
"773","DOP 215 EDSM 2018-10-17 19-12-LSSC04 405",55,1.1767,10,2018,"Middle",0,2.2,0,3,7.04,9,0,1,10.08,4,21.28,1.15,23.87,0,0
"774","DOP 216 EDSM 2018-10-17 19-12-LSSC04 406",52,1.1289,10,2018,"Middle",0,3.9,0,0,5.3,3,1.81,1,16.8,1,18.62,9.2,37.51,0,0
"775","DOP 217 EDSM 2018-10-31 19-14-LSSC03 407",55,1.2529,10,2018,"Middle",0,0.2,0,0,0.26,18,0,1,16.8,0,23.94,24.15,20.46,0,0
"776","DOP 218 EDSM 2018-10-31 19-14-USSC01 408",53,0.9254,10,2018,"Top",0,0.2,0,0,0.17,6,1.81,0,3.36,0,0,0,0,0,0
"777","DOP 219 EDSM 2018-11-01 19-14-LSSC06 409",55,0.9412,11,2018,"Middle",0,0.1,0,0,6.5,0,0,0,0,0,2.66,0,0,0,0
"778","DOP 220 EDSM 2018-11-01 19-14-LSSC06 410",48,0.7383,11,2018,"Middle",0,0,0,0,16.51,0,0,0,0,0,0,0,0,0,0
"779","DOP 221 EDSM 2018-11-01 19-14-LSSC06 0411",NA,NA,11,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.80243909040543
"780","DOP 221 EDSM 2018-11-01 19-14-LSSC06 411",54,1.0881,11,2018,"Middle",0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0
"781","DOP 222 EDSM 2018-11-01 19-14-LSSC06 412",55,0.9411,11,2018,"Middle",0,0,0,0,0.52,0,0,0,0,0,5.32,0,0,0,0
"782","DOP 223 EDSM 2018-11-07 19-15-LSSC01 413",55,0.9947,11,2018,"Middle",0,0.17,0,0,4.55,36,0,0,43.68,1,15.96,6.9,17.05,0,0
"783","DOP 224 EDSM 2018-11-07 19-15-LSSC01 414",47,0.861,11,2018,"Middle",0,0.7,0,0,6.67,4,3.31,0,22.88,0,2.66,9.2,3.41,0,0
"784","DOP 225 EDSM 2018-11-21 19-17-LSSC02 416",54,1.1282,11,2018,"Middle",0,0.1,0,0,0.26,12,0,2,6.72,10,0,12.65,0,0,0
"785","DOP 360 ELS 2019-04-23 19-39-SC01 L0493",16.5,0.0133,4,2019,"Middle",0,0,0,0,0,3,1.81,0,0,0,2.66,0,6.82,0,0
"786","DOP 363 ELS 2019-04-23 19-39-SC03 L0510",14.8,0.0089,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"787","DOP 365 ELS 2019-04-23 19-39-SC01 L0443",16,0.013,4,2019,"Middle",0,0,0,0,0.65,0,0,0,0,0,0,0,0,0,0
"788","DOP 366 ELS 2019-04-23 19-39-SC03 L0053",15,0.011,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0
"789","DOP 367 ELS 2019-04-23 19-39-SC03 L0055",17,0.0168,4,2019,"Middle",0,0,0,3,0,0,2.8,0,0,0,0,0,3.41,0,0
"790","DOP 372 ELS 2019-04-23 19-39-SC01 L0268",19,0.027,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0
"791","DOP 373 ELS 2019-04-23 19-39-SC02 L0287",21,0.0647,4,2019,"Middle",0,0,0,3,0,15,0,0,0,1,0,0,27.28,0,0
"792","DOP 374 ELS 2019-04-23 19-39-SC03 L0368",19,0.0336,4,2019,"Middle",0,0,0,3,0,0,2.8,0,0,0,0,0,0,0,0
"793","DOP 375 ELS 2019-04-23 19-39-SC01 L0374",20,0.0422,4,2019,"Middle",0,0,0,0,0.13,0,3.62,0,0,0,0,0,13.64,0,0
"794","DOP 377 ELS 2019-04-23 19-39-SC05 L0491",14,0.0086,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"795","DOP 413 ELS 2019-04-23 19-39-SC01 L0437",18,0.0242,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,13.64,0,0
"796","DOP 414 ELS 2019-04-23 19-39-SC05 L0490",16,0.0146,4,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,6.82,0,0
"797","DOP 357 ELS 2019-05-07 19-41-SC02 L0544",20.1,0.0375,5,2019,"Lower",0,0,0,0,1.04,0,0,0,0,0,0,0,3.41,0,0
"798","DOP 370 ELS 2019-05-21 19-43-SC04 L0153",12.5,0.0061,5,2019,"Lower",0,0,0,0,0,0,4.71,0,0,0,0,0,0,0,0
"799","DOP 358 ELS 2019-05-21 19-43-SC03 L1481",16.5,0.0174,5,2019,"Middle",0,0,0,0,0.13,0,0,0,0,0,0,2.3,0,0,0
"800","DOP 359 ELS 2019-05-07 19-41-SC03 L0230",9.4,0.0012,5,2019,"Middle",0,0.07,0,0,0.04,0,0,0,0,0,0,0,0,0,0
"801","DOP 361 ELS 2019-05-07 19-41-SC04 L0207",12.3,0.0038,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,3.41,0,0
"802","DOP 364 ELS 2019-05-21 19-43-SC05 L0061",13.6,0.0054,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,0
"803","DOP 368 ELS 2019-05-21 19-43-SC05 L0091",15,0.0136,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"804","DOP 369 ELS 2019-05-21 19-43-SC03 L0131",11,0.003,5,2019,"Middle",0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0
"805","DOP 371 ELS 2019-05-07 19-41-SC03 L0231",22,0.0576,5,2019,"Middle",0,0.45,0,0,1.69,0,1.81,0,13.44,0,0,0,44.33,0,0
"806","DOP 378 ELS 2019-05-21 19-43-SC05 L0526",25,0.1022,5,2019,"Middle",0,0,0,0,0,0,0,0,3.36,0,0,0,0,0,0
"807","DOP 379 ELS 2019-05-21 19-43-SC01 L0530",13,0.0084,5,2019,"Middle",0,0,0,0,0,0,1.81,0,0,0,0,0,3.41,0,0
"808","DOP 380 ELS 2019-05-21 19-43-SC05 L0537",18,0.0271,5,2019,"Middle",0,0,0,6,0,0,4.2,1,0,0,2.66,3.45,0,0,0
"809","DOP 382 ELS 2019-05-21 19-43-SC03 L0713",13,0.0055,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"810","DOP 383 ELS 2019-05-21 19-43-SC05 L0828",13,0.0069,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,2.66,2.3,0,0,0
"811","DOP 384 ELS 2019-05-21 19-43-SC02 L0771",32,0.2486,5,2019,"Middle",0,0,0,0,0,9,12.36,0,0,0,0,0,122.76,0,0
"812","DOP 385 ELS 2019-05-07 19-41-SC04 L0860",14,0.0111,5,2019,"Middle",0,0,0,0,0,0,6.93,0,0,0,0,0,0,0,0
"813","DOP 386 ELS 2019-05-21 19-43-SC01 L0886",27,0.1299,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,2.66,0,17.05,0,0
"814","DOP 387 ELS 2019-05-21 19-43-SC02 L0982",14,0.0081,5,2019,"Middle",0,0,0,0,0,3,0,0,0,0,0,2.3,3.41,0,0
"815","DOP 388 ELS 2019-05-21 19-43-SC02 L0991",15,0.0089,5,2019,"Middle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"816","DOP 389 ELS 2019-05-21 19-43-SC01 L1018",13,0.0086,5,2019,"Middle",0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0
"817","DOP 390 ELS 2019-05-21 19-43-SC02 L1032",27,0.1366,5,2019,"Middle",0,0,0,0,0,0,9.05,0,0,0,2.66,0,13.64,0,0
"818","DOP 391 ELS 2019-05-21 19-43-SC01 L1049",24,0.1029,5,2019,"Middle",0,0,0,0,0.52,6,0,0,1.6,0,0,1.15,0,0,0
"819","DOP 392 ELS 2019-05-21 19-43-SC03 L1067",26,0.119,5,2019,"Middle",0,0,0,0,0,0,1.81,0,0,0,2.66,0,3.41,0,0
"820","DOP 393 ELS 2019-05-21 19-43-SC03 L1072",21,0.0448,5,2019,"Middle",0,0,0,0,0.13,3,5.12,0,3.36,0,2.66,0,6.82,0,0
"821","DOP 394 ELS 2019-05-21 19-43-SC03 L1102",29,0.1752,5,2019,"Middle",0,0,0,0,0.13,0,5.12,0,3.36,0,2.66,2.3,13.64,0,0
"822","DOP 395 ELS 2019-05-21 19-43-SC05 L1236",26,0.1264,5,2019,"Middle",0,0,0,0,0.26,0,5.43,0,0,0,2.66,2.3,6.82,0,0
"823","DOP 396 ELS 2019-05-21 19-43-SC05 L1361",25,0.1327,5,2019,"Middle",0,0,0,3,0,0,16.29,0,0,0,13.3,1.15,20.46,0,0
"824","DOP 397 ELS 2019-05-21 19-43-SC01 L1374",31,0.215,5,2019,"Middle",0,0,0,0,0,0,1.81,0,0,0,0,0,71.61,0,0
"825","DOP 398 ELS 2019-05-21 19-43-SC01 L1378",16,0.0198,5,2019,"Middle",0,0,0,3,0,0,1.4,0,0,0,0,0,0,0,0
"826","DOP 399 ELS 2019-05-21 19-43-SC05 L1382",26,0.0892,5,2019,"Middle",0,0,0,6,0.13,0,16.04,0,0,0,0,3.45,20.46,0,0
"827","DOP 400 ELS 2019-05-21 19-43-SC03 L1386",17,0.0196,5,2019,"Middle",0,0,0,6,0,0,1.4,0,0,0,2.66,0,0,0,0
"828","DOP 402 ELS 2019-05-07 19-41-SC06 L1730",24,0.0872,5,2019,"Middle",0,0.07,0,0,0,0,0,1.8,0,0,0,0,0,0,0
"829","DOP 416 ELS 2019-05-21 19-43-SC03 L2142",21,0.0556,5,2019,"Middle",0,0,0,0,0.26,6,10.86,0,3.36,0,2.66,2.3,27.28,0,0
"830","DOP 403 ELS 2019-06-05 19-45-LSSC05 L2256",20,0.044,6,2019,"Lower",0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,0
"831","DOP 403 ELS 2019-06-05 19-45-LSSC05 L2256",NA,NA,6,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0967348288643
"832","FLaSH 2469 STN 2019-06-28 795 7531",47,0.7689,6,2019,"Top",0,0.1,0,0,0.26,0,0,4,21.76,0,0,0,30.69,0,0
"833","DOP 258 EDSM 2019-07-30 19-53-LSSC04 571",46,0.6183,7,2019,"Lower",0,0.2,0,0,0.13,216,0,0,4.96,1,138.32,31.05,0,0,0
"834","DOP 278 EDSM 2019-07-03 19-49-LSSC01 0419",50,0.8647,7,2019,"Lower",0,0,0,0,0,0,0,0,10.08,0,5.32,1.15,0,0,0
"835","DOP 279 EDSM 2019-07-03 19-49-LSSC01 0420",49,0.721,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"836","DOP 280 EDSM 2019-07-03 19-49-LSSC01 0421",49,0.5255,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"837","DOP 281 EDSM 2019-07-03 19-49-LSSC01 0422",48,0.883,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"838","DOP 281 EDSM 2019-07-03 19-49-LSSC01 0422",NA,NA,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.568726485026
"839","DOP 282 EDSM 2019-07-03 19-49-LSSC01 0423",48,0.7005,7,2019,"Lower",0,0,0,0,0,0,0,0,0,0,2.66,1.15,0,0,0
