Project,Station,Year,Month,Date,SampleID,latitude,longitude,Region,Species,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Nippoleucon hinumensis
EDSM,19-07-LSSC06,2018,9,9/11/2018,DOP 164 EDSM 2018-09-11 19-07-LSSC06 118,38.374101,-121.6290512,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,12,0,15,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
EDSM,19-07-LSSC06,2018,9,9/11/2018,DOP 165 EDSM 2018-09-11 19-07-LSSC06 119,38.374101,-121.6290512,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
EDSM,19-07-LSSC06,2018,9,9/11/2018,DOP 166 EDSM 2018-09-11 19-07-LSSC06 120,38.374101,-121.6290512,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,11,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EDSM,19-07-LSSC06,2018,9,9/11/2018,DOP 167 EDSM 2018-09-11 19-07-LSSC06 121,38.374101,-121.6290512,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
EDSM,19-08-LSSC03,2018,9,9/20/2018,DOP 168 EDSM 2018-09-20 19-08-LSSC03 122,38.34667492,-121.6424599,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
EDSM,19-08-LSSC03,2018,9,9/20/2018,DOP 169 EDSM 2018-09-20 19-08-LSSC03 123,38.34667492,-121.6424599,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 177 EDSM 2018-09-27 19-09-LSSC02 131,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,14,21,3,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 181 EDSM 2018-09-27 19-09-LSSC02 135,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,50,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 178 EDSM 2018-09-27 19-09-LSSC02 132,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 179 EDSM 2018-09-27 19-09-LSSC02 133,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,7,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 180 EDSM 2018-09-27 19-09-LSSC02 134,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 176 EDSM 2018-09-27 19-09-LSSC02 130,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,43,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-09-LSSC02,2018,9,9/27/2018,DOP 175 EDSM 2018-09-27 19-09-LSSC02 129,38.39395523,-121.6206055,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,9,0,0,4,22,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0
EDSM,19-09-LSSC05,2018,9,9/26/2018,DOP 170 EDSM 2018-09-26 19-09-LSSC05 124,38.36618042,-121.6335182,Middle,Delta Smelt,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,15,14,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
EDSM,19-09-LSSC05,2018,9,9/26/2018,DOP 172 EDSM 2018-09-26 19-09-LSSC05 126,38.36618042,-121.6335182,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,0,0,24,11,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
EDSM,19-09-LSSC05,2018,9,9/26/2018,DOP 173 EDSM 2018-09-26 19-09-LSSC05 127,38.36618042,-121.6335182,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,27,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
EDSM,19-09-LSSC05,2018,9,9/26/2018,DOP 174 EDSM 2018-09-26 19-09-LSSC05 128,38.36618042,-121.6335182,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,16,19,15,2,3,0,0,0,0,0,0,0,2,0,15,0,0,0,0
EDSM,19-09-LSSC05,2018,9,9/26/2018,DOP 171 EDSM 2018-09-26 19-09-LSSC05 125,38.36618042,-121.6335182,Middle,Delta Smelt,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,31,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,19,12,19,0,0,0,0,0,0,0,0,0,10,0,6,1,0,0,0
EDSM,19-10-LSSC01,2018,10,10/4/2018,DOP 183 EDSM 2018-10-04 19-10-LSSC01 137,38.39021492,-121.6225395,Middle,Delta Smelt,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,39,1,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,1,0
EDSM,19-10-LSSC01,2018,10,10/4/2018,DOP 184 EDSM 2018-10-04 19-10-LSSC01 138,38.39021492,-121.6225395,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-10-LSSC01,2018,10,10/4/2018,DOP 185 EDSM 2018-10-04 19-10-LSSC01 139,38.39021492,-121.6225395,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
EDSM,19-11-LSSC03,2018,10,10/9/2018,DOP 187 EDSM 2018-10-09 19-11-LSSC03 141,38.40896988,-121.6134822,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDSM,19-11-LSSC03,2018,10,10/9/2018,DOP 188 EDSM 2018-10-09 19-11-LSSC03 142,38.40896988,-121.6134822,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-11-LSSC06,2018,10,10/9/2018,DOP 186 EDSM 2018-10-09 19-11-LSSC06 140,38.42774709,-121.6046702,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDSM,19-12-LSSC03,2018,10,10/17/2018,DOP 189 EDSM 2018-10-17 19-12-LSSC03 143,38.45693016,-121.5909119,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 191 EDSM 2018-10-17 19-12-LSSC04 145,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 192 EDSM 2018-10-17 19-12-LSSC04 146,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,21,0,0,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 193 EDSM 2018-10-17 19-12-LSSC04 147,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,3,49,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 194 EDSM 2018-10-17 19-12-LSSC04 148,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,12,5,13,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 195 EDSM 2018-10-17 19-12-LSSC04 149,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,13,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,21,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 209 EDSM 2018-10-17 19-12-LSSC04 399,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,11,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,0,0,8,8,9,9,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 210 EDSM 2018-10-17 19-12-LSSC04 400,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 211 EDSM 2018-10-17 19-12-LSSC04 401,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161,16,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,12,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 190 EDSM 2018-10-17 19-12-LSSC04 144,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,34,6,0,0,0,0,0,0,0,0,0,7,0,11,1,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 208 EDSM 2018-10-17 19-12-LSSC04 398,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,70,19,0,0,0,0,0,0,0,0,2,1,0,0,32,0,0,0,17,0,0,3,33,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 213 EDSM 2018-10-17 19-12-LSSC04 403,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,16,17,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 214 EDSM 2018-10-17 19-12-LSSC04 404,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,14,0,0,1,3,3,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 207 EDSM 2018-10-17 19-12-LSSC04 397,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,18,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,16,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 212 EDSM 2018-10-17 19-12-LSSC04 402,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,82,14,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 215 EDSM 2018-10-17 19-12-LSSC04 405,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,52,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,1,22,7,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0
EDSM,19-12-LSSC04,2018,10,10/17/2018,DOP 216 EDSM 2018-10-17 19-12-LSSC04 406,38.3857193,-121.6245193,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38,9,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,7,0,0,8,39,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
EDSM,19-14-LSSC03,2018,10,10/31/2018,DOP 217 EDSM 2018-10-31 19-14-LSSC03 407,38.4692955,-121.5856743,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,21,2,6,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
EDSM,19-14-LSSC06,2018,11,11/1/2018,DOP 219 EDSM 2018-11-01 19-14-LSSC06 409,38.41587448,-121.6106377,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-14-LSSC06,2018,11,11/1/2018,DOP 220 EDSM 2018-11-01 19-14-LSSC06 410,38.41587448,-121.6106377,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-14-LSSC06,2018,11,11/1/2018,DOP 222 EDSM 2018-11-01 19-14-LSSC06 412,38.41587448,-121.6106377,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-14-LSSC06,2018,11,11/1/2018,DOP 221 EDSM 2018-11-01 19-14-LSSC06 411,38.41587448,-121.6106377,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EDSM,19-14-USSC01,2018,10,10/31/2018,DOP 218 EDSM 2018-10-31 19-14-USSC01 408,38.48437786,-121.584795,Top,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
EDSM,19-15-LSSC01,2018,11,11/7/2018,DOP 223 EDSM 2018-11-07 19-15-LSSC01 413,38.440485,-121.5990448,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,6,0,0,6,1,5,0,1,0,0,0,0,0,0,0,11,0,1,1,0,0,0
EDSM,19-15-LSSC01,2018,11,11/7/2018,DOP 224 EDSM 2018-11-07 19-15-LSSC01 414,38.440485,-121.5990448,Middle,Delta Smelt,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-17-LSSC02,2018,11,11/21/2018,DOP 225 EDSM 2018-11-21 19-17-LSSC02 416,38.45010757,-121.5945206,Middle,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 284 EDSM 2019-07-03 19-49-LSSC01 0425,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 278 EDSM 2019-07-03 19-49-LSSC01 0419,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 283 EDSM 2019-07-03 19-49-LSSC01 0424,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 288 EDSM 2019-07-03 19-49-LSSC01 0429,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 289 EDSM 2019-07-03 19-49-LSSC01 0430,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 290 EDSM 2019-07-03 19-49-LSSC01 0431,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 291 EDSM 2019-07-03 19-49-LSSC01 0432,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 292 EDSM 2019-07-03 19-49-LSSC01 0433,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 293 EDSM 2019-07-03 19-49-LSSC01 0434,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDSM,19-49-LSSC01,2019,7,7/3/2019,DOP 294 EDSM 2019-07-03 19-49-LSSC01 0435,38.35747528,-121.6371002,Lower,Delta Smelt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
