"","SampleID2","serial","Region","ForkLength","TotalBodyWeight","Month","Year","acartela","allcopnaup","daphnia","eurytem","limno","othcalad","othcaljuv","othclad","othcyc","other","pdiapfor","pdiapjuv","sino","amphipod","mysids","SampleID","Date","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","latitude","longitude","DOY","daylength"
"75","DOP 188 EDSM 2018-10-09 19-11-LSSC03 ","142","Middle",55,1.1132,10,2018,0,0,0,0,0,0,0,1,3.36,0,0,1.15,0,0,0,"DOP 188 EDSM 2018-10-09 19-11-LSSC03 142",2018-10-09,19.39999962,543,0.246572397972005,18.9999998,71,38.40896988,-121.6134822,282,11.5113235942563
"76","DOP 189 EDSM 2018-10-17 19-12-LSSC03 ","143","Middle",53,1.0927,10,2018,0,0.4,0,0,1.95,4,9.05,11,20.16,0,10.64,3.45,30.69,1.99151273678043,34.7823507091639,"DOP 189 EDSM 2018-10-17 19-12-LSSC03 143",2018-10-17,18.29999924,538,0.244142860443495,37.0000005,36.20000076,38.45693016,-121.5909119,290,11.1867047192339
"77","DOP 190 EDSM 2018-10-17 19-12-LSSC04 ","144","Middle",54,0.9867,10,2018,0,6,0,0,10.14,54,0,2.6,20.16,2,10.64,4.6,20.46,0,0,"DOP 190 EDSM 2018-10-17 19-12-LSSC04 144",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"78","DOP 191 EDSM 2018-10-17 19-12-LSSC04 ","145","Middle",55,1.171,10,2018,0,0,0,0,0.26,18,1.81,1,3.36,0,5.32,0,112.53,0,0,"DOP 191 EDSM 2018-10-17 19-12-LSSC04 145",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"79","DOP 192 EDSM 2018-10-17 19-12-LSSC04 ","146","Middle",51,0.8857,10,2018,0,4.3,0,3,3.11,0,1.81,0,6.72,0,55.86,5.75,0,0,0,"DOP 192 EDSM 2018-10-17 19-12-LSSC04 146",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"80","DOP 193 EDSM 2018-10-17 19-12-LSSC04 ","147","Middle",57,1.1771,10,2018,0,4.97,0,0,5.86,4,10.86,0,6.72,0,15.96,3.45,92.07,0,0,"DOP 193 EDSM 2018-10-17 19-12-LSSC04 147",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"81","DOP 194 EDSM 2018-10-17 19-12-LSSC04 ","148","Middle",48,0.7874,10,2018,0,0.5,0,0,0.26,18,0,0,3.36,0,47.88,13.8,44.33,0,0,"DOP 194 EDSM 2018-10-17 19-12-LSSC04 148",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"82","DOP 195 EDSM 2018-10-17 19-12-LSSC04 ","149","Middle",51,0.8061,10,2018,0,0.37,0,0,1.85,42,10.86,3,3.36,1,5.32,1.15,71.61,0,0,"DOP 195 EDSM 2018-10-17 19-12-LSSC04 149",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"83","DOP 2 EDSM 2017-08-15 18-03-SSC02 ","2","Middle",0,0,8,2017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","DOP 207 EDSM 2018-10-17 19-12-LSSC04 ","397","Middle",53,1.0515,10,2018,0,3.8,0,0,3.02,0,7.24,9,3.36,3,2.66,0,54.56,0,0,"DOP 207 EDSM 2018-10-17 19-12-LSSC04 397",2018-10-17,18.5,347.8999939,0.153109270682707,34.0000004,42.40000153,38.3857193,-121.6245193,290,11.1890119693764
"85","DOP 208 EDSM 2018-10-17 19-12-LSSC04 ","398","Middle",56,1.2743,10,2018,0,3.3,0,0,9.86,0,7.24,2,6.56,1,45.22,3.45,47.74,0,0,"DOP 208 EDSM 2018-10-17 19-12-LSSC04 398",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"86","DOP 209 EDSM 2018-10-17 19-12-LSSC04 ","399","Middle",48,0.8241,10,2018,0,0.94,0,0,1.71,24,16.29,2,3.36,2,61.18,9.2,30.69,1.57791581324621,1.60426994121795,"DOP 209 EDSM 2018-10-17 19-12-LSSC04 399",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"87","DOP 210 EDSM 2018-10-17 19-12-LSSC04 ","400","Middle",52,0.8563,10,2018,0,1.8,0,0,2.07,18,0,1,8.32,0,34.58,1.15,10.23,0,0,"DOP 210 EDSM 2018-10-17 19-12-LSSC04 400",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"88","DOP 211 EDSM 2018-10-17 19-12-LSSC04 ","401","Middle",53,0.9188,10,2018,0,5.2,0,0,21.57,15,1.81,0,16.8,1,31.92,0,3.41,0,0,"DOP 211 EDSM 2018-10-17 19-12-LSSC04 401",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"89","DOP 212 EDSM 2018-10-17 19-12-LSSC04 ","402","Middle",52,0.7855,10,2018,0,5.7,0,0,11.22,0,0,3,0,2,0,3.45,0,0,0,"DOP 212 EDSM 2018-10-17 19-12-LSSC04 402",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"90","DOP 213 EDSM 2018-10-17 19-12-LSSC04 ","403","Middle",48,0.7665,10,2018,2.67,1.67,0,0,1.04,27,5.43,0,3.36,6,7.98,2.3,57.97,0,1.60426994121795,"DOP 213 EDSM 2018-10-17 19-12-LSSC04 403",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"91","DOP 214 EDSM 2018-10-17 19-12-LSSC04 ","404","Middle",56,0.9973,10,2018,0,0.3,0,0,0.78,15,1.81,0,16.8,1,37.24,1.15,10.23,0,0,"DOP 214 EDSM 2018-10-17 19-12-LSSC04 404",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"92","DOP 215 EDSM 2018-10-17 19-12-LSSC04 ","405","Middle",55,1.1767,10,2018,0,2.2,0,3,7.04,9,0,1,10.08,4,21.28,1.15,23.87,0,1.60426994121795,"DOP 215 EDSM 2018-10-17 19-12-LSSC04 405",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"93","DOP 216 EDSM 2018-10-17 19-12-LSSC04 ","406","Middle",52,1.1289,10,2018,0,3.9,0,0,5.3,3,1.81,1,16.8,1,18.62,9.2,37.51,0,0,"DOP 216 EDSM 2018-10-17 19-12-LSSC04 406",2018-10-17,18.10000038,337.7000122,0.148309938163666,28.9999992,49.20000076,38.3857193,-121.6245193,290,11.1890119693764
"94","DOP 217 EDSM 2018-10-31 19-14-LSSC03 ","407","Middle",55,1.2529,10,2018,0,0.2,0,0,0.26,18,0,1,16.8,0,23.94,24.15,20.46,0,0,"DOP 217 EDSM 2018-10-31 19-14-LSSC03 407",2018-10-31,17.10000038,678,0.312729804970438,40.0000006,32.40000153,38.4692955,-121.5856743,304,10.6434936580473
"95","DOP 218 EDSM 2018-10-31 19-14-USSC01 ","408","Top",53,0.9254,10,2018,0,0.2,0,0,0.17,6,1.81,0,3.36,0,0,0,0,0,0,"DOP 218 EDSM 2018-10-31 19-14-USSC01 408",2018-10-31,17.39999962,739,0.342944259074911,50.999999,20.70000076,38.48437786,-121.584795,304,10.6427033627379
"96","DOP 219 EDSM 2018-11-01 19-14-LSSC06 ","409","Middle",55,0.9412,11,2018,0,0.1,0,0,6.5,0,0,0,0,0,2.66,0,0,0,0,"DOP 219 EDSM 2018-11-01 19-14-LSSC06 409",2018-11-01,16.89999962,580,0.264599377763647,34.0000004,20.70000076,38.41587448,-121.6106377,305,10.6093342452319
"97","DOP 220 EDSM 2018-11-01 19-14-LSSC06 ","410","Middle",48,0.7383,11,2018,0,0,0,0,16.51,0,0,0,0,0,0,0,0,0,0,"DOP 220 EDSM 2018-11-01 19-14-LSSC06 410",2018-11-01,16.89999962,580,0.264599377763647,34.0000004,20.70000076,38.41587448,-121.6106377,305,10.6093342452319
"98","DOP 221 EDSM 2018-11-01 19-14-LSSC06 ","411","Middle",54,1.0881,11,2018,0,0,0,0,0,0,0,0,0,0,0,2.3,0,0,2.80243909040543,"DOP 221 EDSM 2018-11-01 19-14-LSSC06 411",2018-11-01,16.89999962,580,0.264599377763647,34.0000004,20.70000076,38.41587448,-121.6106377,305,10.6093342452319
"99","DOP 222 EDSM 2018-11-01 19-14-LSSC06 ","412","Middle",55,0.9411,11,2018,0,0,0,0,0.52,0,0,0,0,0,5.32,0,0,0,0,"DOP 222 EDSM 2018-11-01 19-14-LSSC06 412",2018-11-01,16.89999962,580,0.264599377763647,34.0000004,20.70000076,38.41587448,-121.6106377,305,10.6093342452319
"100","DOP 223 EDSM 2018-11-07 19-15-LSSC01 ","413","Middle",55,0.9947,11,2018,0,0.17,0,0,4.55,36,0,0,43.68,1,15.96,6.9,17.05,0,0,"DOP 223 EDSM 2018-11-07 19-15-LSSC01 413",2018-11-07,16.39999962,494,0.222833446943484,36.0000014,26.70000076,38.440485,-121.5990448,311,10.3928012409961
"101","DOP 224 EDSM 2018-11-07 19-15-LSSC01 ","414","Middle",47,0.861,11,2018,0,0.7,0,0,6.67,4,3.31,0,22.88,0,2.66,9.2,3.41,0,0,"DOP 224 EDSM 2018-11-07 19-15-LSSC01 414",2018-11-07,16.5,519,0.234925313905686,37.0000005,31.39999962,38.440485,-121.5990448,311,10.3928012409961
"102","DOP 225 EDSM 2018-11-21 19-17-LSSC02 ","416","Middle",54,1.1282,11,2018,0,0.1,0,0,0.26,12,0,2,6.72,10,0,12.65,0,0,0,"DOP 225 EDSM 2018-11-21 19-17-LSSC02 416",2018-11-21,12.60000038,488,0.219937755546473,34.9999994,40.20000076,38.45010757,-121.5945206,325,9.95006739308884
"103","DOP 240 EDSM 2018-09-10 19-07-LSSC02 ","113","Lower",48,0.7458,9,2018,0,0.1,0,0,0.91,9,19.9,14,3.36,0,58.52,9.2,204.6,0,1.95448634559951,"DOP 240 EDSM 2018-09-10 19-07-LSSC02 113",2018-09-10,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,38.35631943,-121.6380539,253,12.6997000255084
"104","DOP 241 EDSM 2018-09-10 19-07-LSSC02 ","114","Lower",45,0.6154,9,2018,0,0.1,0,0,1.69,3,9.05,4,0,0,42.56,20.7,37.51,0,3.90897269119902,"DOP 241 EDSM 2018-09-10 19-07-LSSC02 114",2018-09-10,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,38.35631943,-121.6380539,253,12.6997000255084
"105","DOP 242 EDSM 2018-09-10 19-07-LSSC02 ","115","Lower",40,0.3785,9,2018,0,1.8,0,0,42.38,72,1.5,1,8.32,0,31.92,1.15,71.61,0,0,"DOP 242 EDSM 2018-09-10 19-07-LSSC02 115",2018-09-10,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,38.35631943,-121.6380539,253,12.6997000255084
"106","DOP 243 EDSM 2018-09-10 19-07-LSSC02 ","116","Lower",51,0.4448,9,2018,0,1,0,0,0.94,9,1.81,6,6.72,1,21.28,5.75,68.2,0,1.95448634559951,"DOP 243 EDSM 2018-09-10 19-07-LSSC02 116",2018-09-10,21.5,406.2000122,0.180723951156382,33.0000013,32.09999847,38.35631943,-121.6380539,253,12.6997000255084
"107","DOP 246 EDSM 2019-08-16 20-03-LSSC02 ","472","Middle",50,0.6561,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 246 EDSM 2019-08-16 20-03-LSSC02 472",2019-08-16,NA,NA,NA,NA,NA,38.41235542,-121.612011,228,13.6707294179114
"108","DOP 247 EDSM 2019-08-19 20-04-LSSC02 ","574","Middle",51,0.6755,8,2019,0,1.3,0,0,0,0,0,0,0,1,10.64,48.3,0,0,0,"DOP 247 EDSM 2019-08-19 20-04-LSSC02 574",2019-08-19,23.39999962,518,0.234440833808137,56.9999993,20.20000076,38.41152382,-121.6117935,231,13.5608666974292
"109","DOP 248 EDSM 2019-08-16 20-03-LSSC02 ","468","Middle",51,0.7257,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 248 EDSM 2019-08-16 20-03-LSSC02 468",2019-08-16,24.79999924,584,0.266553222166658,47.9999989,25.60000038,38.41235542,-121.612011,228,13.6707294179114
"110","DOP 249 EDSM 2019-08-16 20-03-LSSC02 ","473","Middle",47,0.5997,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,39.2558115446429,0,"DOP 249 EDSM 2019-08-16 20-03-LSSC02 473",2019-08-16,NA,NA,NA,NA,NA,38.41235542,-121.612011,228,13.6707294179114
"111","DOP 250 EDSM 2019-08-16 20-03-LSSC02 ","471","Middle",40,0.4112,8,2019,0,0.5,0,0,4.94,0,3,2,3.36,2,2.66,3.45,0,0,0,"DOP 250 EDSM 2019-08-16 20-03-LSSC02 471",2019-08-16,24.79999924,584,0.266553222166658,47.9999989,25.60000038,38.41235542,-121.612011,228,13.6707294179114
"112","DOP 253 EDSM 2019-07-25 19-52-LSSC02 ","464","Middle",45,0.4978,7,2019,2.67,0,0,0,0,0,0,0,0,0,5.32,0,0,0,0,"DOP 253 EDSM 2019-07-25 19-52-LSSC02 464",2019-07-25,24.60000038,787,0.366845466864715,49.000001,18.20000076,38.45663071,-121.5911522,206,14.3784192237792
"113","DOP 254 EDSM 2019-08-16 20-03-LSSC02 ","470","Middle",49,0.6792,8,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 254 EDSM 2019-08-16 20-03-LSSC02 470",2019-08-16,24.79999924,584,0.266553222166658,47.9999989,25.60000038,38.41235542,-121.612011,228,13.6707294179114
"114","DOP 255 EDSM 2019-08-16 20-03-LSSC02 ","469","Middle",48,0.7406,8,2019,0,0.3,0,0,0.04,0,0,0,3.36,0,0,2.3,0,0,0,"DOP 255 EDSM 2019-08-16 20-03-LSSC02 469",2019-08-16,24.79999924,584,0.266553222166658,47.9999989,25.60000038,38.41235542,-121.612011,228,13.6707294179114
"115","DOP 257 EDSM 2019-08-08 20-02-LSSC02 ","573","Lower",52,0.9274,8,2019,0,0.2,0,0,0.26,9,0,0,3.36,0,34.58,12.65,20.46,0,0,"DOP 257 EDSM 2019-08-08 20-02-LSSC02 573",2019-08-08,23.39999962,311.7000122,0.136123194783672,60.0000024,20.60000038,38.333697,-121.6472575,220,13.9446766167899
"116","DOP 258 EDSM 2019-07-30 19-53-LSSC04 ","571","Lower",46,0.6183,7,2019,0,0.2,0,0,0.13,216,0,0,4.96,1,138.32,31.05,0,0,0,"DOP 258 EDSM 2019-07-30 19-53-LSSC04 571",2019-07-30,23.79999924,210,0.0892024037325953,70.9999979,57.90000153,38.25276438,-121.6678365,211,14.2216114876806
"117","DOP 260 EDSM 2019-07-29 19-53-LSSC02 ","568","Middle",40,0.339,7,2019,0,0.77,0,0,95.8,117,19.91,23,60.48,0,7.98,2.3,112.53,0,0,"DOP 260 EDSM 2019-07-29 19-53-LSSC02 568",2019-07-29,24.39999962,706,0.326575740181163,47.9999989,23.79999924,38.41574478,-121.6103439,210,14.263652859989
"118","DOP 276 EDSM 2019-07-03 19-49-LSSC03 ","417","Middle",38,0.3825,7,2019,0,0,0,0,0.13,0,0,0,0,0,0,0,20.46,0,0,"DOP 276 EDSM 2019-07-03 19-49-LSSC03 0417",2019-07-03,23.10000038,835,0.390850792733534,68.9999998,28,38.46504021,-121.587719,184,14.7968681433646
"119","DOP 277 EDSM 2019-07-03 19-49-LSSC03 ","418","Middle",39,0.3949,7,2019,0,0,0,0,0.04,0,0,1,0,0,0,1.15,3.41,0,0,"DOP 277 EDSM 2019-07-03 19-49-LSSC03 0418",2019-07-03,23.20000076,849,0.397871156683867,67.0000017,26.39999962,38.46504021,-121.587719,184,14.7968681433646
"120","DOP 278 EDSM 2019-07-03 19-49-LSSC01 ","419","Lower",50,0.8647,7,2019,0,0,0,0,0,0,0,0,10.08,0,5.32,1.15,0,0,0,"DOP 278 EDSM 2019-07-03 19-49-LSSC01 0419",2019-07-03,22.5,566,0.257768482452024,56.9999993,36.5,38.35747528,-121.6371002,184,14.7859881325034
"121","DOP 279 EDSM 2019-07-03 19-49-LSSC01 ","420","Lower",49,0.721,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 279 EDSM 2019-07-03 19-49-LSSC01 0420",2019-07-03,22.5,566,0.257768482452024,56.9999993,36.5,38.35747528,-121.6371002,184,14.7859881325034
"122","DOP 280 EDSM 2019-07-03 19-49-LSSC01 ","421","Lower",49,0.5255,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 280 EDSM 2019-07-03 19-49-LSSC01 0421",2019-07-03,22.5,566,0.257768482452024,56.9999993,36.5,38.35747528,-121.6371002,184,14.7859881325034
"123","DOP 281 EDSM 2019-07-03 19-49-LSSC01 ","422","Lower",48,0.883,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,463.568726485026,"DOP 281 EDSM 2019-07-03 19-49-LSSC01 0422",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"124","DOP 282 EDSM 2019-07-03 19-49-LSSC01 ","423","Lower",48,0.7005,7,2019,0,0,0,0,0,0,0,0,0,0,2.66,1.15,0,0,0,"DOP 282 EDSM 2019-07-03 19-49-LSSC01 0423",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"125","DOP 283 EDSM 2019-07-03 19-49-LSSC01 ","424","Lower",47,0.7653,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 283 EDSM 2019-07-03 19-49-LSSC01 0424",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"126","DOP 284 EDSM 2019-07-03 19-49-LSSC01 ","425","Lower",42.5,0.5394,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 284 EDSM 2019-07-03 19-49-LSSC01 0425",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"127","DOP 285 EDSM 2019-07-03 19-49-LSSC01 ","426","Lower",44.5,0.554,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 285 EDSM 2019-07-03 19-49-LSSC01 0426",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"128","DOP 286 EDSM 2019-07-03 19-49-LSSC01 ","427","Lower",47,0.6525,7,2019,0,0,0,0,0.13,0,0,0,0,0,2.66,0,0,0,0,"DOP 286 EDSM 2019-07-03 19-49-LSSC01 0427",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"129","DOP 287 EDSM 2019-07-03 19-49-LSSC01 ","428","Lower",49,0.8635,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29898327424363,"DOP 287 EDSM 2019-07-03 19-49-LSSC01 0428",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"130","DOP 288 EDSM 2019-07-03 19-49-LSSC01 ","429","Lower",50,0.9653,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 288 EDSM 2019-07-03 19-49-LSSC01 0429",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"131","DOP 289 EDSM 2019-07-03 19-49-LSSC01 ","430","Lower",54,1.2029,7,2019,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"DOP 289 EDSM 2019-07-03 19-49-LSSC01 0430",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"132","DOP 290 EDSM 2019-07-03 19-49-LSSC01 ","431","Lower",46,0.5273,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 290 EDSM 2019-07-03 19-49-LSSC01 0431",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"133","DOP 291 EDSM 2019-07-03 19-49-LSSC01 ","432","Lower",42,0.5401,7,2019,0,0,0,0,0,0,0,0,3.36,0,2.66,0,17.05,0,0,"DOP 291 EDSM 2019-07-03 19-49-LSSC01 0432",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"134","DOP 292 EDSM 2019-07-03 19-49-LSSC01 ","433","Lower",43,0.4803,7,2019,0,0,0,0,0,0,0,0,0,0,2.66,0,13.64,0,0,"DOP 292 EDSM 2019-07-03 19-49-LSSC01 0433",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"135","DOP 293 EDSM 2019-07-03 19-49-LSSC01 ","434","Lower",46.5,0.7312,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 293 EDSM 2019-07-03 19-49-LSSC01 0434",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"136","DOP 294 EDSM 2019-07-03 19-49-LSSC01 ","435","Lower",47,0.737,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 294 EDSM 2019-07-03 19-49-LSSC01 0435",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"137","DOP 295 EDSM 2019-07-03 19-49-LSSC01 ","436","Lower",46,0.7117,7,2019,0,0,0,0,0,0,0,0,0,0,7.98,0,0,0,184.124895628612,"DOP 295 EDSM 2019-07-03 19-49-LSSC01 0436",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"138","DOP 296 EDSM 2019-07-03 19-49-LSSC01 ","437","Lower",37,0.3673,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 296 EDSM 2019-07-03 19-49-LSSC01 0437",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"139","DOP 297 EDSM 2019-07-03 19-49-LSSC01 ","440","Lower",41,0.4457,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 297 EDSM 2019-07-03 19-49-LSSC01 0440",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"140","DOP 298 EDSM 2019-07-03 19-49-LSSC01 ","441","Lower",44,0.4509,7,2019,0,0,0,0,0,0,0,0,0,0,5.32,0,10.23,0,0,"DOP 298 EDSM 2019-07-03 19-49-LSSC01 0441",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"141","DOP 299 EDSM 2019-07-03 19-49-LSSC01 ","442","Lower",44,0.6806,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 299 EDSM 2019-07-03 19-49-LSSC01 0442",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"142","DOP 300 EDSM 2019-07-03 19-49-LSSC01 ","443","Lower",51,1.1229,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 300 EDSM 2019-07-03 19-49-LSSC01 0443",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"143","DOP 301 EDSM 2019-07-03 19-49-LSSC01 ","444","Lower",42,0.5954,7,2019,0,0,0,0,0,0,0,0,0,0,2.66,0,0,0,0,"DOP 301 EDSM 2019-07-03 19-49-LSSC01 0444",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"144","DOP 302 EDSM 2019-07-03 19-49-LSSC01 ","445","Lower",42,0.4718,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 302 EDSM 2019-07-03 19-49-LSSC01 0445",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"145","DOP 303 EDSM 2019-07-03 19-49-LSSC01 ","446","Lower",40,0.487,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 303 EDSM 2019-07-03 19-49-LSSC01 0446",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"146","DOP 304 EDSM 2019-07-03 19-49-LSSC01 ","447","Lower",45,0.6872,7,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"DOP 304 EDSM 2019-07-03 19-49-LSSC01 0447",2019-07-03,22.39999962,576,0.262646488287957,49.000001,37.70000076,38.35747528,-121.6371002,184,14.7859881325034
"147","DOP 305 EDSM 2019-07-03 19-49-LSSC02 ","448","Lower",53,1.0846,7,2019,0,0.1,0,0,0,0,0,3,6.72,0,37.24,11.5,136.4,0,7.30996224708497,"DOP 305 EDSM 2019-07-03 19-49-LSSC02 0448",2019-07-03,22.70000076,464.5,0.20862080804355,56.0000002,38.20000076,38.33049965,-121.6484985,184,14.7832656821897
"148","DOP 306 EDSM 2019-07-03 19-49-LSSC02 ","449","Lower",43,0.628,7,2019,0,0.1,0,0,0,0,1.81,2,3.36,0,7.98,1.15,119.35,0,0,"DOP 306 EDSM 2019-07-03 19-49-LSSC02 0449",2019-07-03,22.70000076,464.5,0.20862080804355,56.0000002,38.20000076,38.33049965,-121.6484985,184,14.7832656821897
"149","DOP 307 EDSM 2019-07-03 19-49-LSSC02 ","450","Lower",42,0.6223,7,2019,0,0,0,0,0,9,0,2,0,0,2.66,2.3,37.51,0,0,"DOP 307 EDSM 2019-07-03 19-49-LSSC02 0450",2019-07-03,22.70000076,464.5,0.20862080804355,56.0000002,38.20000076,38.33049965,-121.6484985,184,14.7832656821897
"150","DOP 308 EDSM 2019-07-03 19-49-LSSC02 ","451","Lower",46,0.7188,7,2019,0,0,0,0,0.13,0,0,5,0,0,39.9,9.2,204.6,0,0,"DOP 308 EDSM 2019-07-03 19-49-LSSC02 0451",2019-07-03,22.70000076,464.5,0.20862080804355,56.0000002,38.20000076,38.33049965,-121.6484985,184,14.7832656821897
"151","DOP 309 EDSM 2019-07-03 19-49-LSSC02 ","452","Lower",46,0.8046,7,2019,0,0,0,0,0,0,0,1,3.36,0,21.28,1.15,228.47,0,0,"DOP 309 EDSM 2019-07-03 19-49-LSSC02 0452",2019-07-03,22.70000076,464.5,0.20862080804355,56.0000002,38.20000076,38.33049965,-121.6484985,184,14.7832656821897
"152","DOP 310 EDSM 2019-07-03 19-49-LSSC02 ","453","Lower",48,0.9023,7,2019,0,0,0,0,0.26,4,1.81,2,0,0,26.6,5.75,293.26,0,4.40670903162338,"DOP 310 EDSM 2019-07-03 19-49-LSSC02 0453",2019-07-03,22.60000038,507.3999939,0.229309435018761,51.9999981,40.20000076,38.33049965,-121.6484985,184,14.7832656821897
