"Year","Month","Date","Station","SampleID","Species","Depth","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","TotalBodyWeight","GutContents","ForkLength","TotalGutContentWeight","TotalNumberOfPrey","TotalPreyWeight","GutFullness","FullnessRank","DigestionRank","daphnia FO","acartela FO","allcopnaup FO","amphipod FO","fish FO","limno FO","mysid FO","othcalad FO","othcaljuv FO","othclad FO","othcyc FO","other FO","pdiapfor FO","pdiapjuv FO","sinocal FO"
2012,6,2012-06-25,"721","FLaSH 1416 STN 2012-06-25 721 5199","Delta Smelt",3.9624,18.5,179,0.0751874141715071,22,50.5999984741211,0.4835,"Y",42,0.00306,116,0.0046565,0.963081695966908,3,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y"
2012,6,2012-06-11,"797","FLaSH 1419 STN 2012-06-11 797 5158","Delta Smelt",9.7536,23.1000003814697,694,0.320636896556349,24,40.7000007629395,0.1753,"Y",30,0.00159,34,0.00132672823493677,0.756832991977619,3,3,"N","N","N","N","N","Y","Y","N","N","Y","N","N","Y","N","Y"
2012,6,2012-06-25,"719","FLaSH 1420 STN 2012-06-25 719 5202","Delta Smelt",10.668,20.5,388,0.172071150980863,32,31.2999992370605,0.1582,"Y",29,0.00046,10,0.000468,0.29582806573957,1,1,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","Y","Y"
2012,6,2012-06-25,"797","FLaSH 1421 STN 2012-06-25 797 5216","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.3841,"Y",39,NA,91,0.00258992561268357,0.674284200125897,3,2,"N","N","Y","N","Y","Y","N","Y","Y","N","N","N","Y","Y","Y"
2012,6,2012-06-25,"797","FLaSH 1423 STN 2012-06-25 797 5219","Delta Smelt",9.7536,20.3999996185303,732,0.339467723207604,33,33.7999992370605,0.2536,"Y",31,0.00331,7,0.000411386683254269,0.162218723680705,3,4,"N","N","N","Y","N","N","Y","N","N","Y","Y","N","N","N","N"
2013,11,2013-11-19,"797","FLaSH 1455 FMWT 2013-11-19 797 0749","Delta Smelt",9.7536,13.6000003814697,575,0.262158415836139,25,37.7000007629395,1.3516,"Y",59,0.00414,29,0.000547049593287053,0.040474222646275,1,2,"N","N","Y","Y","N","Y","N","Y","N","N","Y","Y","Y","Y","N"
2013,11,2013-11-19,"797","FLaSH 1456 FMWT 2013-11-19 797 0750","Delta Smelt",9.7536,13.6000003814697,575,0.262158415836139,25,37.7000007629395,0.855,"Y",51,0.00288,57,0.0008363,0.097812865497076,2,3,"N","N","Y","N","N","Y","N","N","N","N","Y","Y","N","N","Y"
2014,1,2014-01-15,"713","FLaSH 1467 SKT 2014-01-15 713 0143","Delta Smelt",8.2296,9.30000019073486,231,0.098780956590054,98,8,2.5605,"Y",71,0.02923,190,0.0106959144330616,0.417727570125428,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","N"
2014,1,2014-01-15,"713","FLaSH 1468 SKT 2014-01-15 713 0144","Delta Smelt",8.2296,9.30000019073486,231,0.098780956590054,98,8,1.7515,"Y",65,0.00486,37,0.00454839582819744,0.259685745258204,2,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","N"
2014,1,2014-01-15,"715","FLaSH 1469 SKT 2014-01-15 715 0145","Delta Smelt",12.192,9.19999980926514,236,0.101070823767803,89,10,1.3061,"Y",56,0.00918,95,0.00426212989051649,0.326324928452377,3,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","Y","N","N"
2014,1,2014-01-15,"715","FLaSH 1470 SKT 2014-01-15 715 0146","Delta Smelt",12.192,9.19999980926514,236,0.101070823767803,89,10,2.0584,"Y",66,0.00717,62,0.00337425035251443,0.163925881874972,3,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","N"
2014,1,2014-01-15,"715","FLaSH 1471 SKT 2014-01-15 715 0147","Delta Smelt",12.192,9.19999980926514,236,0.101070823767803,89,10,2.3801,"Y",73,NA,155,0.00537472517019865,0.225819300457907,3,3,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2014,1,2014-01-15,"715","FLaSH 1472 SKT 2014-01-15 715 0148","Delta Smelt",12.192,9.19999980926514,236,0.101070823767803,89,10,1.9452,"Y",66,0.00812,160,0.0045715,0.235014394406745,3,2,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2014,1,2014-01-15,"715","FLaSH 1473 SKT 2014-01-15 715 0149","Delta Smelt",12.192,9.19999980926514,236,0.101070823767803,89,10,2.3482,"Y",68,0.02309,133,0.0087378852955425,0.37210992656258,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","N"
2014,1,2014-01-15,"719","FLaSH 1474 SKT 2014-01-15 719 0150","Delta Smelt",10.0584,8.80000019073486,405,0.180152574535648,23,45,2.0832,"Y",62,NA,251,0.0132429,0.635699884792627,3,2,"Y","N","N","N","N","N","N","Y","N","Y","Y","N","Y","Y","Y"
2014,2,2014-02-12,"711","FLaSH 1484 SKT 2014-02-12 711 0367","Delta Smelt",4.8768,12.6000003814697,204,0.0864777423552777,31,35,2.1991,"Y",66,NA,113,0.00729754553023198,0.331842368706834,3,2,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","Y","N","N","N"
2014,2,2014-02-12,"712","FLaSH 1485 SKT 2014-02-12 712 0364","Delta Smelt",2.7432,12.1000003814697,218,0.0928437834887167,43,28,2.2909,"Y",68,0.03848,79,0.0066717029569272,0.291226284732079,4,3,"Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N"
2014,2,2014-02-12,"712","FLaSH 1486 SKT 2014-02-12 712 0365","Delta Smelt",2.7432,12.1000003814697,218,0.0928437834887167,43,28,2.4125,"Y",71,0.02932,115,0.00752512028676266,0.311922084425395,4,2,"Y","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","N"
2014,2,2014-02-12,"712","FLaSH 1487 SKT 2014-02-12 712 0366","Delta Smelt",2.7432,12.1000003814697,218,0.0928437834887167,43,28,1.963,"Y",64,NA,42,0.0019853,0.101136016301579,2,3,"Y","N","N","N","N","N","N","N","N","Y","N","Y","N","N","N"
2014,2,2014-02-12,"713","FLaSH 1488 SKT 2014-02-12 713 0360","Delta Smelt",11.5824,11.6999998092651,291,0.126471505607655,51,21,2.6698,"Y",70,NA,199,0.00869234437526663,0.325580357152844,3,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,2,2014-02-12,"713","FLaSH 1489 SKT 2014-02-12 713 0361","Delta Smelt",11.5824,11.6999998092651,291,0.126471505607655,51,21,2.1969,"Y",68,0.04628,150,0.0120068797586413,0.54653738261374,3,3,"Y","N","N","Y","Y","N","N","Y","N","Y","Y","Y","N","N","N"
2014,2,2014-02-12,"715","FLaSH 1490 SKT 2014-02-12 715 0362","Delta Smelt",13.4112,11.8000001907349,269,0.116266663217221,45,24,1.6339,"Y",59,0.01678,52,0.00887718615180823,0.54331269672613,3,3,"Y","N","N","N","Y","N","N","Y","N","Y","Y","N","Y","N","N"
2014,2,2014-02-12,"715","FLaSH 1491 SKT 2014-02-12 715 0363","Delta Smelt",13.4112,11.8000001907349,269,0.116266663217221,45,24,1.8004,"Y",63,NA,63,0.0023672,0.131481892912686,2,2,"Y","N","N","N","N","N","N","Y","N","Y","Y","Y","Y","N","N"
2014,3,2014-03-12,"713","FLaSH 1505 SKT 2014-03-12 713 0559","Delta Smelt",12.4968,14.5,254,0.109342160073237,35,38,2.1643,"Y",70,NA,47,0.00824596199841288,0.380999029636043,3,1,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,3,2014-03-12,"715","FLaSH 1506 SKT 2014-03-12 715 0555","Delta Smelt",14.3256,14.5,255,0.109802917091337,28,40,2.1574,"Y",65,0.02179,47,0.00291258885335475,0.135004582059644,4,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,3,2014-03-12,"715","FLaSH 1507 SKT 2014-03-12 715 0556","Delta Smelt",14.3256,14.5,255,0.109802917091337,28,40,2.8096,"Y",78,NA,137,0.0167787447132225,0.597193362515039,4,2,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,3,2014-03-12,"715","FLaSH 1508 SKT 2014-03-12 715 0557","Delta Smelt",14.3256,14.5,255,0.109802917091337,28,40,1.8243,"Y",62,NA,39,0.00221886078186096,0.121628064565091,2,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,3,2014-03-12,"716","FLaSH 1509 SKT 2014-03-12 716 0553","Delta Smelt",9.4488,14.3000001907349,317,0.13860178657697,21,56,2.3818,"Y",67,0.01887,116,0.00571239932262491,0.239835390151352,2,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2014,3,2014-03-12,"716","FLaSH 1510 SKT 2014-03-12 716 0554","Delta Smelt",9.4488,14.3000001907349,317,0.13860178657697,21,56,1.7256,"Y",65,0.00794,24,0.00143691673154021,0.083270556996999,2,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","N","N","N","N"
2014,3,2014-03-12,"719","FLaSH 1573 SKT 2014-03-12 719 0507","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.4775,"Y",62,0.00537,25,0.00143502663127645,0.0971253219138039,1,2,"N","N","N","Y","N","N","N","N","Y","N","Y","N","N","N","Y"
2014,3,2014-03-12,"719","FLaSH 1574 SKT 2014-03-12 719 0514","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.7122,"Y",62,0.00585,25,0.00137850354932817,0.0805106616825237,1,2,"N","N","N","Y","N","N","N","N","Y","N","Y","N","Y","N","Y"
2014,3,2014-03-12,"719","FLaSH 1575 SKT 2014-03-12 719 0515","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,2.3979,"Y",69,0.00722,52,0.00390919727602405,0.16302586746837,1,2,"N","N","N","Y","N","N","N","N","Y","N","Y","N","Y","N","Y"
2014,3,2014-03-12,"719","FLaSH 1576 SKT 2014-03-12 719 0519","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,2.9707,"Y",74,0.0088,11,0.000311049593287053,0.0104705824649764,1,1,"N","N","N","Y","N","N","N","N","N","Y","N","Y","N","N","Y"
2014,3,2014-03-12,"719","FLaSH 1577 SKT 2014-03-12 719 0526","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,2.2305,"Y",65,0.00911,45,0.00289432779681619,0.12976138968017,2,2,"N","N","N","Y","N","N","N","Y","Y","N","Y","Y","Y","N","Y"
2014,3,2014-03-12,"719","FLaSH 1578 SKT 2014-03-12 719 0528","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.4438,"Y",57,0.00652,33,0.00228995051569015,0.158605798288555,1,1,"N","N","N","Y","N","N","N","N","Y","N","N","N","Y","N","Y"
2014,3,2014-03-12,"719","FLaSH 1579 SKT 2014-03-12 719 0537","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,2.247,"Y",66,NA,2,0.0001256,0.0055896751223854,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y"
2014,3,2014-03-12,"719","FLaSH 1580 SKT 2014-03-12 719 0545","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.6629,"Y",61,0.00727,63,0.00366422223844729,0.220351328308815,1,1,"N","N","N","Y","N","N","N","Y","Y","N","Y","Y","N","N","Y"
2014,3,2014-03-12,"719","FLaSH 1581 SKT 2014-03-12 719 0547","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.4732,"Y",56,0.00522,21,0.00212844971494823,0.144477987710306,2,1,"N","N","N","Y","N","N","N","Y","N","N","Y","Y","N","N","Y"
2014,3,2014-03-12,"719","FLaSH 1582 SKT 2014-03-12 719 0548","Delta Smelt",9.144,13.8000001907349,533,0.241714921392205,32,26,1.1229,"Y",54,NA,6,0.000423536483526016,0.0377180945343322,1,2,"N","N","N","Y","N","N","N","N","N","N","Y","N","N","N","N"
2014,3,2014-03-12,"715","FLaSH 1595 SKT 2014-03-12 715 0558","Delta Smelt",14.3256,14.5,255,0.109802917091337,28,40,2.6298,"Y",65,0.03548,170,0.0093989756900162,0.357402680432588,3,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","N","N","N"
2014,4,2014-04-08,"715","FLaSH 1601 SKT 2014-04-08 715 0582","Delta Smelt",12.8016,15.8000001907349,253,0.10888153068108,72,11,2.8719,"Y",74,0.00853,23,0.00201327788336628,0.0701026457525079,1,3,"Y","N","N","Y","N","N","N","Y","N","Y","Y","Y","Y","N","Y"
2014,4,2014-04-08,"719","FLaSH 1602 SKT 2014-04-08 719 0001","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,3.3796,"Y",74,0.01407,176,0.010768,0.318617587880223,3,3,"N","N","N","N","N","N","N","Y","N","Y","Y","N","Y","N","Y"
2014,4,2014-04-08,"719","FLaSH 1603 SKT 2014-04-08 719 0002","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,2.9603,"Y",73,0.01464,212,0.015228,0.514407323582069,2,2,"N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y","Y"
2014,4,2014-04-08,"719","FLaSH 1604 SKT 2014-04-08 719 0003","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,2.8095,"Y",69,0.01403,193,0.0138528376205363,0.493071280318073,2,1,"N","N","N","Y","N","Y","N","Y","Y","N","Y","Y","Y","Y","Y"
2014,4,2014-04-08,"719","FLaSH 1605 SKT 2014-04-08 719 0583","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,2.065,"Y",68,NA,267,0.0174826,0.846615012106538,3,1,"N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","N","Y"
2014,4,2014-04-08,"719","FLaSH 1606 SKT 2014-04-08 719 0584","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,1.5325,"Y",60,0.01333,136,0.009181,0.599086460032627,3,2,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","Y","Y"
2014,4,2014-04-08,"719","FLaSH 1607 SKT 2014-04-08 719 0588","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,2.2599,"Y",68,0.01189,178,0.0120668133863019,0.53395342211168,3,3,"N","N","N","Y","N","N","N","Y","Y","Y","Y","Y","Y","N","Y"
2014,4,2014-04-08,"719","FLaSH 1608 SKT 2014-04-08 719 0589","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,NA,"Y",69,NA,517,0.0334033,NA,3,1,"N","N","N","N","N","N","N","Y","Y","N","Y","N","Y","Y","Y"
2014,4,2014-04-08,"719","FLaSH 1609 SKT 2014-04-08 719 0592","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,2.3124,"Y",68,0.02418,454,0.0306897651855644,1.32718237266755,3,2,"N","N","N","N","N","N","N","Y","Y","Y","N","Y","Y","Y","Y"
2014,4,2014-04-08,"719","FLaSH 1610 SKT 2014-04-08 719 0593","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,1.6706,"Y",60,0.0156,319,0.0192994,1.15523763917156,2,3,"N","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","N","Y"
2014,4,2014-04-08,"719","FLaSH 1611 SKT 2014-04-08 719 0599","Delta Smelt",10.9728,16.6000003814697,486,0.218973083082267,53,18,1.903,"Y",61,NA,213,0.0149162,0.783825538623226,3,3,"N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1617 SKT 2014-05-07 719 0013","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,3.9693,"Y",78,0.0139,79,0.0053027,0.133592824931348,3,2,"N","N","N","N","N","N","N","Y","Y","N","N","N","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1618 SKT 2014-05-07 719 0016","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,2.3383,"Y",71,0.01412,271,0.0183065,0.782897831758115,3,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1619 SKT 2014-05-07 719 0017","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,3.3431,"Y",76,0.01672,163,0.0106605399130019,0.318881873500699,2,2,"N","N","Y","Y","N","N","N","N","Y","N","N","N","Y","Y","Y"
2014,5,2014-05-07,"719","FLaSH 1620 SKT 2014-05-07 719 0019","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,3.5607,"Y",75,NA,166,0.0106981433919287,0.300450568481723,2,3,"N","N","N","Y","N","Y","Y","Y","Y","Y","Y","N","Y","Y","Y"
2014,5,2014-05-07,"719","FLaSH 1621 SKT 2014-05-07 719 0020","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,2.957,"Y",75,NA,47,0.0032126,0.108643895840379,1,2,"N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1622 SKT 2014-05-07 719 0021","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,3.4432,"Y",75,NA,119,0.008074,0.234491171003717,3,3,"N","N","N","N","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1623 SKT 2014-05-07 719 0022","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,3.3634,"Y",74,0.00646,31,0.0020656,0.0614140453112921,1,2,"N","N","N","N","N","N","N","N","Y","N","N","N","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1624 SKT 2014-05-07 719 0025","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,2.9235,"Y",73,NA,101,0.00649782423050264,0.22226181735942,2,2,"N","N","N","Y","N","N","N","Y","Y","N","Y","N","Y","Y","Y"
2014,5,2014-05-07,"719","FLaSH 1625 SKT 2014-05-07 719 0027","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,2.9654,"Y",74,0.00668,127,0.00843710086449473,0.284518138008185,2,3,"N","N","N","Y","N","N","N","Y","N","N","Y","Y","Y","N","Y"
2014,5,2014-05-07,"719","FLaSH 1626 SKT 2014-05-07 719 0030","Delta Smelt",10.668,19.2000007629395,426,0.190168535438085,25,33,2.6331,"Y",71,0.01106,293,0.0196367242305026,0.745764468896078,2,2,"N","N","N","Y","N","N","N","Y","Y","N","Y","N","Y","N","Y"
2014,6,2014-06-02,"719","FLaSH 1651 STN 2014-06-02 719 0001","Delta Smelt",10.3632,21.3999996185303,424,0.189213103613724,39,34.7999992370605,4.6015,"Y",82,0.04216,691,0.0345076273826757,0.749921273121281,3,3,"N","N","Y","N","N","N","Y","Y","N","Y","N","N","Y","Y","Y"
2014,6,2014-06-02,"719","FLaSH 1652 STN 2014-06-02 719 0002","Delta Smelt",10.3632,21.3999996185303,424,0.189213103613724,39,34.7999992370605,0.4862,"Y",41,NA,112,0.0059031,1.2141299876594,3,2,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N"
2014,6,2014-06-02,"719","FLaSH 1653 STN 2014-06-02 719 0003","Delta Smelt",10.3632,21.3999996185303,424,0.189213103613724,39,34.7999992370605,NA,"Y",38,NA,37,0.002004,NA,2,3,"N","N","N","N","N","N","N","Y","N","N","N","N","Y","N","N"
2014,6,2014-06-02,"719","FLaSH 1654 STN 2014-06-02 719 0004","Delta Smelt",10.3632,21.3999996185303,424,0.189213103613724,39,34.7999992370605,0.3494,"Y",36,0.00246,104,0.0036654,1.04905552375501,3,3,"N","N","N","N","N","Y","N","Y","Y","N","N","N","Y","Y","Y"
2014,6,2014-06-02,"719","FLaSH 1655 STN 2014-06-02 719 0006","Delta Smelt",10.3632,21.3999996185303,424,0.189213103613724,39,34.7999992370605,0.2653,"Y",33,0.00099,12,0.000794411827838849,0.299439060625273,1,3,"N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","Y"
2014,6,2014-06-02,"797","FLaSH 1658 STN 2014-06-02 797 0014","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.1594,"Y",26,0.00036,4,0.0001784,0.111919698870765,1,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","N"
2014,6,2014-06-02,"797","FLaSH 1659 STN 2014-06-02 797 0015","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.1366,"Y",27,0.00065,18,0.000849949275553771,0.622217624856348,1,2,"N","N","N","N","N","N","Y","N","N","N","N","N","Y","Y","N"
2014,6,2014-06-02,"797","FLaSH 1660 STN 2014-06-02 797 0016","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.1143,"Y",26,0.00056,10,0.0004412,0.386001749781277,1,2,"N","N","N","N","N","N","N","N","N","N","N","N","Y","Y","Y"
2014,6,2014-06-02,"797","FLaSH 1661 STN 2014-06-02 797 0018","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.1402,"Y",28,NA,3,0.0001647,0.117475035663338,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
2014,6,2014-06-02,"797","FLaSH 1662 STN 2014-06-02 797 0019","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.2618,"Y",33,NA,71,0.0027422,1.04744079449962,3,2,"N","N","N","N","N","Y","N","N","Y","N","Y","Y","Y","Y","Y"
2014,6,2014-06-02,"797","FLaSH 1663 STN 2014-06-02 797 0020","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.1453,"Y",27,0.00033,17,0.0006982,0.480523055746731,2,2,"N","N","Y","N","N","Y","N","N","N","N","Y","N","Y","Y","Y"
2014,6,2014-06-02,"797","FLaSH 1664 STN 2014-06-02 797 0021","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.2566,"Y",33,0.0022,62,0.0025145,0.979929851909587,3,2,"N","N","N","N","N","Y","N","Y","N","N","Y","N","Y","Y","N"
2014,6,2014-06-02,"797","FLaSH 1665 STN 2014-06-02 797 0023","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.7423,"Y",27,3e-04,4,0.0001371,0.0184696214468544,3,1,"N","N","N","N","N","Y","N","N","N","N","Y","N","Y","N","N"
2014,6,2014-06-02,"797","FLaSH 1666 STN 2014-06-02 797 0025","Delta Smelt",10.0584,21.2000007629395,773,0.359863266528802,32,36.4000015258789,0.3821,"Y",38,NA,272,0.0050124,1.31180319288144,3,3,"N","N","N","N","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y"
2014,6,2014-06-18,"797","FLaSH 1667 STN 2014-06-18 797 0133","Delta Smelt",10.9728,21.2999992370605,655,0.301386643080773,21,40.5999984741211,0.5379,"Y",41,0.00197,40,0.0019325,0.359267521844209,2,2,"N","N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y"
2014,6,2014-06-18,"797","FLaSH 1668 STN 2014-06-18 797 0135","Delta Smelt",10.9728,21.2999992370605,655,0.301386643080773,21,40.5999984741211,0.314,"Y",38,9e-04,16,0.0005603,0.17843949044586,2,2,"N","N","N","N","N","Y","N","N","Y","Y","Y","N","Y","Y","Y"
2014,6,2014-06-18,"797","FLaSH 1669 STN 2014-06-18 797 0136","Delta Smelt",10.9728,21.2999992370605,655,0.301386643080773,21,40.5999984741211,0.325,"Y",39,NA,179,0.0070256,2.16172307692308,4,3,"N","N","Y","N","N","Y","N","N","Y","Y","N","N","Y","Y","Y"
2014,7,2014-07-14,"719","FLaSH 1687 STN 2014-07-14 719 0147","Delta Smelt",10.668,23.7000007629395,419,0.186825919527988,37,29.8999996185303,0.398,"Y",37,0.00343,134,0.00502377963881454,1.26225619065692,2,2,"N","N","N","N","N","Y","Y","Y","Y","Y","N","N","Y","Y","Y"
2014,7,2014-07-14,"719","FLaSH 1688 STN 2014-07-14 719 0148","Delta Smelt",10.668,23.7000007629395,419,0.186825919527988,37,29.8999996185303,0.2917,"Y",34,NA,128,0.0050207,1.72118615015427,3,2,"N","N","N","N","N","N","N","N","Y","Y","N","N","Y","Y","Y"
2014,8,2014-08-11,"797","FLaSH 1697 STN 2014-08-11 797 0180","Delta Smelt",10.668,23.7000007629395,723,0.335001368125787,42,39.4000015258789,NA,"Y",58,0.00503,149,0.0054065,NA,2,1,"N","N","Y","N","N","Y","N","Y","Y","Y","Y","N","Y","Y","Y"
2014,9,2014-09-17,"719","FLaSH 1773 FMWT 2014-09-17 719 7006","Delta Smelt",10.3632,22.1,400,0.18,0.5,17.2,3.7429,"Y",83,0.02899,1,5.49e-05,0.00146677709797216,1,1,"N","N","N","N","N","N","N","N","N","N","N","N","Y","N","N"
2014,12,2014-12-16,"721","FLaSH 1778 FMWT 2014-12-16 721 7036","Delta Smelt",3.048,12.1,293,0.13,0.23,109,1.718,"Y",64,0.01035,63,0.0029918,0.174144353899884,3,2,"Y","N","N","N","N","N","N","N","Y","Y","Y","Y","N","N","N"
2014,12,2014-12-16,"797","FLaSH 1779 FMWT 2014-12-16 797 7037","Delta Smelt",10.668,13.2,553,0.25,0.29,97.8,1.616,"Y",61,NA,29,0.0012126,0.0750371287128713,1,4,"N","N","N","N","N","Y","N","Y","N","N","Y","Y","Y","N","Y"
2014,12,2014-12-09,"711","FLaSH 1800 SKT 2014-12-09 711 7035","Delta Smelt",10.0584,13.9,172,0.07,25,75,1.534,"Y",60,0.03495,355,0.0223472527466595,1.45679613733113,4,3,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","Y","N","N","N"
2015,3,2015-03-11,"719","FLaSH 1802 SKT 2015-03-11 719 7162","Delta Smelt",10.9728,15.3,451,0.2,49,16,2.0025,"Y",71,0.00887,146,0.00750431119160009,0.374747125672913,4,3,"N","N","Y","Y","N","Y","N","Y","Y","Y","Y","Y","Y","N","N"
2014,12,2014-12-17,"715","FLaSH 1817 SKT 2014-12-17 715 7082","Delta Smelt",14.3256,11.7,182,0.08,10,150,1.5385,"Y",61,NA,492,0.0195523226510703,1.27086920058955,4,3,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","N","N","N"
2014,12,2014-12-17,"719","FLaSH 1818 SKT 2014-12-17 719 7083","Delta Smelt",12.192,12.7,297,0.13,28,50,1.3726,"Y",59,0.00529,73,0.00403419601588929,0.293909078820435,1,3,"N","N","N","Y","N","N","N","Y","Y","Y","Y","N","Y","N","Y"
2014,12,2014-12-17,"719","FLaSH 1819 SKT 2014-12-17 719 7084","Delta Smelt",12.192,12.7,297,0.13,28,50,1.1515,"Y",57,NA,77,0.0021271,0.184724272687798,1,2,"N","N","N","N","N","N","N","Y","Y","Y","Y","Y","Y","Y","Y"
2015,1,2015-01-14,"719","FLaSH 1830 SKT 2015-01-14 719 7095","Delta Smelt",11.8872,9.4,401,0.18,28,43,1.5886,"Y",61,0.00509,61,0.0020949,0.131870829661337,2,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","N","N"
2015,1,2015-01-14,"719","FLaSH 1831 SKT 2015-01-14 719 7096","Delta Smelt",11.8872,9.4,401,0.18,28,43,1.4234,"Y",59,0.00891,116,0.00339571430119434,0.238563601320384,2,2,"Y","N","N","Y","N","N","N","Y","Y","Y","Y","N","N","N","N"
2015,1,2015-01-14,"719","FLaSH 1832 SKT 2015-01-14 719 7097","Delta Smelt",11.8872,9.4,401,0.18,28,43,1.4643,"Y",59,0.00519,68,0.0030039,0.205142388854743,1,3,"Y","N","N","N","N","N","N","Y","Y","Y","Y","Y","N","N","N"
