Database,LogNumber,Project,GearType,Year,Month,Date,Station,SerialNumber,Species,Time,Depth,SurfaceTemperature,SurfaceConductivity,SurfacePPT,BottomTemperature,BottomConductivity,BottomPPT,Secchi,Turbidity,TotalBodyWeight,GutContents,ForkLength,TotalGutContentWeight,TotalNumberOfPrey,TotalPreyWeight,GutFullness,FullnessRank,DigestionRank,Acanthocyclops spp,Acartia spp,Acartia copepodid,Acartiella sinensis,Acartiella copepodid,Barnacle nauplii,Bosmina spp,Ceriodaphnia spp,Calanoid copepodid,Chironomid larvae,Clams,Copepod nauplii,Corophium type,Crab megalope,Crab zoea,Cumaceans,Cyclopoid copepodid,Daphnia spp,Diaphanosoma spp,Diaptomus spp,Diaptomus copepodid,Eurytemora spp,Eurytemora copepodid,Eurytemora nauplii,Fish eggs,Gammarus type,Harpacticoids,Hyperacanthomysis longirostris,Isopods,Limnoithona spp,Limnoithona copepodid,Longfin Smelt,Neomysis kadiakensis,Neomysis mercedis,Oithona davisae,Oithona copepodid,Osphranticum,Ostracods,Other calanoid,Other cladocera,Other cyclopoid,Other insect larvae,Other malacostraca,Other zooplankton,Pacific Herring,Palaemon,Prickly Sculpin,Pseudodiaptomus forbesi,Pseudodiaptomus marinus,Pseudodiaptomus spp,Pseudodiaptomus copepodid,Pseudodiaptomus nauplii,Sinocalanus spp,Sinocalanus copepodid,Sinocalanus nauplii,Synchaeta,Terrestrial invertebrates,Tortanus dextrilobatus,Tortanus spp,Tortanus copepodid,Tridentiger spp,Unid amphipod,Unid calanoid,Unid cladocera,Unid copepod,Unid cyclopoid,Unid fish,Unid mysids,Worm pieces
FLaSH,51,STN,TWNET,2011,8,8/23/2011,797,1486,Delta Smelt,14:48,10.7,25.5,629,0.29,22.7,628,0.29,27,35.9,0.7189,Y,46,0.0007,49,0.0019033,0.264751704,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FLaSH,52,STN,TWNET,2011,8,8/23/2011,716,1383,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.7689,Y,48,0.0033,95,0.002443,0.317726622,,,0,0,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,21,0,0,26,9,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0
FLaSH,53,STN,TWNET,2011,8,8/23/2011,716,1399,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3825,Y,37,0.001,7,0.000224,0.058562092,,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,54,STN,TWNET,2011,8,8/23/2011,716,1374,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.717,Y,46,,43,0.0010921,0.152315202,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,24,1,2,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0
FLaSH,55,STN,TWNET,2011,8,8/23/2011,716,1394,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3599,Y,37,0.0007,9,0.0001938,0.053848291,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,56,STN,TWNET,2011,8,8/23/2011,716,1380,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.454,Y,40,0.0013,2,0.0000494,0.010881057,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FLaSH,57,STN,TWNET,2011,8,8/23/2011,716,1371,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,1.4505,Y,59,0.0029,35,0.0011877,0.08188211,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,16,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,58,STN,TWNET,2011,8,8/23/2011,716,1378A,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.385,Y,,,8,0.000192,0.04987013,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,59,STN,TWNET,2011,8,8/23/2011,716,1385,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.568,Y,41,,55,0.0015185,0.267341549,,,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,25,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
FLaSH,60,STN,TWNET,2011,8,8/23/2011,716,1364,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6131,Y,43,0.0029,100,0.0014703,0.23981406,,,0,0,0,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,41,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,61,FMWT,MWT,2011,9,9/8/2011,504,1122,Delta Smelt,15:06,16.2,20.6,5120,2.73,,7370,4.04,39,61.7,1.2699,Y,56,0.0152,322,0.019621277,1.545104087,,,0,0,0,128,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0
FLaSH,62,FMWT,MWT,2011,9,9/8/2011,504,1121,Delta Smelt,15:06,16.2,20.6,5120,2.73,,7370,4.04,39,61.7,1.072,Y,54,0.0112,362,0.017596776,1.641490259,,,0,0,0,128,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,96,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,107,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
FLaSH,63,STN,TWNET,2011,8,8/23/2011,716,1395,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.8851,Y,52,,102,0.0022701,0.256479494,,,0,0,0,0,0,0,2,0,15,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,21,13,2,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0
FLaSH,64,STN,TWNET,2011,8,8/23/2011,716,1389,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.416,Y,40,0.0022,28,0.0005906,0.141971154,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,12,7,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
FLaSH,65,STN,TWNET,2011,8,8/23/2011,716,1368,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6034,Y,45,0.0034,95,0.002761,0.457573749,,,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,42,2,3,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
FLaSH,66,STN,TWNET,2011,8,8/23/2011,716,1367,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.9948,Y,53,0.0038,54,0.0012832,0.128990752,,,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13,0,0,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,67,STN,TWNET,2011,8,8/23/2011,716,1378B,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5313,Y,,0.0013,91,0.001839,0.346132129,,,0,0,0,0,0,0,0,0,12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,47,12,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0
FLaSH,68,STN,TWNET,2011,8,8/23/2011,797,1485,Delta Smelt,14:48,10.7,25.5,629,0.29,22.7,628,0.29,27,35.9,0.9053,Y,48,0.0044,46,0.0021702,0.239721639,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,69,STN,TWNET,2011,8,8/23/2011,716,1390,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.426,Y,40,0.001,32,0.00074,0.17370892,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,18,3,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
FLaSH,70,STN,TWNET,2011,8,8/23/2011,716,1401,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.7155,Y,48,0.0066,83,0.0027781,0.388273934,,,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,34,0,0,34,1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
FLaSH,71,STN,TWNET,2011,8,8/23/2011,716,1387,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.6743,Y,44,0.0027,128,0.0025299,0.375189085,,,0,0,0,0,0,0,1,0,22,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,46,16,2,1,0,0,0,0,0,0,0,0,0,2,23,0,0,0,0
FLaSH,72,STN,TWNET,2011,8,8/23/2011,716,1396,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.3863,Y,36,0.0018,22,0.0004017,0.103986539,,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,73,STN,TWNET,2011,8,8/23/2011,716,1397,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5564,Y,41,0.0013,22,0.0005655,0.101635514,,,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0
FLaSH,74,STN,TWNET,2011,8,8/23/2011,716,1365,Delta Smelt,8:08,10.4,20.6,163,0.07,20,163,0.07,35,29.5,0.5277,Y,44,0.0045,114,0.0021688,0.410991093,,,0,0,0,0,0,0,0,1,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,49,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,76,FMWT,MWT,2011,9,9/8/2011,405,1502,Delta Smelt,7:58,6.1,19.1,10490,5.91,,13420,7.72,27,104,,Y,53,0.0021,25,0.0013522,,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,77,FMWT,MWT,2011,9,9/8/2011,405,1503,Delta Smelt,7:58,6.1,19.1,10490,5.91,,13420,7.72,27,104,,Y,52,0.0018,2,0.0001302,,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,78,FMWT,MWT,2011,9,9/8/2011,405,1504,Delta Smelt,7:58,6.1,19.1,10490,5.91,,13420,7.72,27,104,,Y,49,0.0014,1,0.0003307,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,79,FMWT,MWT,2011,9,9/8/2011,405,1505,Delta Smelt,7:58,6.1,19.1,10490,5.91,,13420,7.72,27,104,,Y,48,0.002,3,0.0003294,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FLaSH,80,FMWT,MWT,2011,9,9/8/2011,411,1100,Delta Smelt,10:47,11.9,19.7,8150,4.5,,8400,4.65,66,60.6,,Y,55,0.0018,30,0.001893259,,,,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,81,FMWT,MWT,2011,9,9/8/2011,411,1101,Delta Smelt,10:47,11.9,19.7,8150,4.5,,8400,4.65,66,60.6,,Y,54,0.0041,59,0.003923398,,,,0,0,0,22,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
FLaSH,82,FMWT,MWT,2011,9,9/8/2011,501,1113,Delta Smelt,12:42,13.7,20,6960,3.8,,7310,4.01,31,69,,Y,59,,339,0.021734616,,,,0,0,0,103,1,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
FLaSH,83,STN,TWNET,2011,8,8/25/2011,602,1083,Delta Smelt,9:57,2.4,20.3,8160,4.51,20.3,8100,4.47,17,47.9,0.5703,Y,44,0.0036,15,0.001190425,0.208736645,,,0,0,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FLaSH,84,STN,TWNET,2011,8,8/25/2011,418,1084,Delta Smelt,10:58,8.2,20.8,13250,7.61,20.4,14210,8.21,46,19.9,1.1814,Y,54,0.003,10,0.000970439,0.082143166,,,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FLaSH,85,STN,TWNET,2011,8,8/25/2011,602,1064,Delta Smelt,9:57,2.4,20.3,8160,4.51,20.3,8100,4.47,17,47.9,0.3171,Y,34,0.002,113,0.0011108,0.35029959,,,0,0,0,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,86,FMWT,MWT,2011,9,9/13/2011,518,1256,Delta Smelt,9:41,2.4,19.9,2140,1.07,,2252,1.13,21,85,0.6374,Y,44,0.0031,29,0.0018982,0.297803577,,,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,87,FMWT,MWT,2011,9,9/13/2011,507,1298,Delta Smelt,11:29,11.9,20.5,700,0.32,,1971,0.98,47,48.4,1.5978,Y,59,0.0099,16,0.0007945,0.049724621,,,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,88,FMWT,MWT,2011,9,9/13/2011,519,1259,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.8046,Y,47,,49,0.002613759,0.324851955,,,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,89,FMWT,MWT,2011,9,9/13/2011,519,1265,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,1.4685,Y,57,,1,0.0000549,0.003738509,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,90,FMWT,MWT,2011,9,9/13/2011,515,1221,Delta Smelt,8:24,9.1,19.4,6220,3.37,,6890,3.76,39,59.4,0.7236,Y,46,,2,0.000102975,0.014230972,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLaSH,91,FMWT,MWT,2011,9,9/13/2011,507,1296,Delta Smelt,11:29,11.9,20.5,700,0.32,,1971,0.98,47,48.4,1.9021,Y,65,0.0053,22,0.001374189,0.07224588,,,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
FLaSH,92,FMWT,MWT,2011,9,9/13/2011,519,1266,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.7555,Y,46,,35,0.004029785,0.533393167,,,0,0,0,8,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
FLaSH,93,FMWT,MWT,2011,9,9/13/2011,518,1254,Delta Smelt,9:41,2.4,19.9,2140,1.07,,2252,1.13,21,85,1.0704,Y,53,0.003,4,0.00024,0.022421525,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,94,FMWT,MWT,2011,9,9/13/2011,519,1263,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.4255,Y,38,0.0023,41,0.0010523,0.247309048,,,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
FLaSH,95,FMWT,MWT,2011,9,9/13/2011,519,1260,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.7049,Y,45,0.0019,10,0.000479,0.067952901,,,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,96,FMWT,MWT,2011,9,9/13/2011,519,1261,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.3965,Y,39,0.0028,9,0.0004668,0.117730139,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FLaSH,97,FMWT,MWT,2011,9,9/13/2011,519,1258,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,0.5695,Y,42,0.0028,4,0.0003012,0.052888499,,,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,98,FMWT,MWT,2011,9,9/13/2011,519,1264,Delta Smelt,10:07,1.5,19.6,2244,1.13,,2263,1.14,20,91.4,1.4057,Y,60,,41,0.002826016,0.201039778,,,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,99,FMWT,MWT,2011,9,9/13/2011,518,1255,Delta Smelt,9:41,2.4,19.9,2140,1.07,,2252,1.13,21,85,1.5013,Y,58,,21,0.001305659,0.086968579,,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,100,FMWT,MWT,2011,9,9/13/2011,515,1222,Delta Smelt,8:24,9.1,19.4,6220,3.37,,6890,3.76,39,59.4,0.691,Y,,0.0026,8,0.000366898,0.053096608,,,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,101,FMWT,MWT,2011,9,9/14/2011,715,1610,Delta Smelt,14:49,12.2,21.2,173,0.07,,190,0.08,52,39.4,1.1741,Y,55,0.0121,247,0.0132431,1.127936292,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,230,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,1,3,0,0,0,0
FLaSH,102,FMWT,MWT,2011,9,9/13/2011,507,1295,Delta Smelt,11:29,11.9,20.5,700,0.32,,1971,0.98,47,48.4,1.4808,Y,61,0.0097,25,0.00258619,0.174648194,,,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLaSH,103,FMWT,MWT,2011,9,9/13/2011,512,1314,Delta Smelt,13:42,18,20.9,440,0.2,,577,0.26,41,52.6,1.395,Y,59,0.0059,162,0.0087654,0.628344086,,,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
FLaSH,104,FMWT,MWT,2011,9,9/12/2011,802,1199,Delta Smelt,15:07,7.3,21.2,462,0.21,,560,0.25,38,49.9,1.1488,Y,56,,184,0.008592834,0.747983477,,,0,0,0,70,2,0,0,0,25,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,35,0,0,23,0,0,0,0,0,0,0,0,0,0,0,12,1,5,0,0,0,0
FLaSH,105,FMWT,MWT,2011,9,9/13/2011,507,1297,Delta Smelt,11:29,11.9,20.5,700,0.32,,1971,0.98,47,48.4,1.8997,Y,63,0.0083,40,0.003514166,0.184985298,,,0,0,0,5,0,0,0,0,0,0,0,0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
