"Year","Month","Region","latitude","longitude","Database","LogNumber","Project","Date","Station","SerialNumber","Species","SurfaceTemperature","SurfaceConductivity","SurfacePPT","Secchi","Turbidity","ForkLength","TotalBodyWeight","GutContents","Acanthocyclops spp","Acartia spp","Acartia copepodid","Acartiella sinensis","Acartiella copepodid","Barnacle nauplii","Bosmina spp","Ceriodaphnia spp","Calanoid copepodid","Chironomid larvae","Clams","Copepod nauplii","Corophium type","Crab megalope","Crab zoea","Cumaceans","Cyclopoid copepodid","Daphnia spp","Diaphanosoma spp","Diaptomus spp","Diaptomus copepodid","Eurytemora spp","Eurytemora copepodid","Eurytemora nauplii","Fish eggs","Gammarus type","Harpacticoids","Hyperacanthomysis longirostris","Isopods","Limnoithona spp","Limnoithona copepodid","Longfin Smelt","Neomysis kadiakensis","Neomysis mercedis","Oithona davisae","Oithona copepodid","Osphranticum","Ostracods","Other calanoid","Other cladocera","Other cyclopoid","Other insect larvae","Other malacostraca","Other zooplankton","Pacific Herring","Palaemon","Prickly Sculpin","Pseudodiaptomus forbesi","Pseudodiaptomus marinus","Pseudodiaptomus spp","Pseudodiaptomus copepodid","Pseudodiaptomus nauplii","Sinocalanus spp","Sinocalanus copepodid","Sinocalanus nauplii","Synchaeta","Terrestrial invertebrates","Tortanus dextrilobatus","Tortanus spp","Tortanus copepodid","Tridentiger spp","Unid amphipod","Unid calanoid","Unid cladocera","Unid copepod","Unid cyclopoid","Unid fish","Unid mysids","Nippoleucon hinumensis","Diacyclops spp","Eucyclops spp","Other rotifer"
2018,9,"Lower",38.35631943,-121.6380539,"DOP",241,"EDSM",2018-09-10,"19-07-LSSC02","114","delta smelt",NA,406.2,0.18,33,32.09,45,0.61,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,18,1,11,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018,9,"Lower",38.35631943,-121.6380539,"DOP",242,"EDSM",2018-09-10,"19-07-LSSC02","115","delta smelt",NA,406.2,0.18,33,32.09,40,0.37,"y",0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,326,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,0,0,1,12,21,0,0,0,0,0,0,0,0,0,20,0,4,0,0,0,0,0,0,0
2018,9,"Lower",38.35631943,-121.6380539,"DOP",243,"EDSM",2018-09-10,"19-07-LSSC02","116","delta smelt",NA,406.2,0.18,33,32.09,51,0.44,"y",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,1,0,6,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,5,7,20,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
2018,9,"Lower",38.35631943,-121.6380539,"DOP",158,"EDSM",2018-09-10,"19-07-LSSC02","107","delta smelt",NA,406.2,0.18,33,32.09,53,1.02,"y",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,25,0,0,13,2,32,3,0,0,0,0,0,0,0,0,1,0,17,0,0,1,0,0,0,0
2018,9,"Middle",38.374101,-121.6290512,"DOP",164,"EDSM",2018-09-11,"19-07-LSSC06","118","delta smelt",NA,351.39,0.15,55,23.29,47,0.67,"y",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,0,0,12,0,15,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0
2018,9,"Middle",38.374101,-121.6290512,"DOP",165,"EDSM",2018-09-11,"19-07-LSSC06","119","delta smelt",NA,351.39,0.15,55,23.29,54,0.87,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,0,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0
2018,9,"Middle",38.374101,-121.6290512,"DOP",166,"EDSM",2018-09-11,"19-07-LSSC06","120","delta smelt",NA,351.39,0.15,55,23.29,51,0.83,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,8,0,0,11,2,9,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018,9,"Middle",38.374101,-121.6290512,"DOP",167,"EDSM",2018-09-11,"19-07-LSSC06","121","delta smelt",NA,351.39,0.15,55,23.29,42,0.56,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2018,9,"Lower",38.34667492,-121.6424599,"DOP",168,"EDSM",2018-09-20,"19-08-LSSC03","122","delta smelt",NA,417.5,0.18,44.99,18.79,48,0.65,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
2018,9,"Lower",38.34667492,-121.6424599,"DOP",169,"EDSM",2018-09-20,"19-08-LSSC03","123","delta smelt",NA,417.5,0.18,44.99,18.79,51,0.91,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",175,"EDSM",2018-09-27,"19-09-LSSC02","129","delta smelt",NA,431.29,0.19,38.99,33.4,51,1.03,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,5,0,0,58,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,9,0,0,4,22,2,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",176,"EDSM",2018-09-27,"19-09-LSSC02","130","delta smelt",NA,431.29,0.19,38.99,33.4,56,1.45,"y",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,5,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,6,0,0,43,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",177,"EDSM",2018-09-27,"19-09-LSSC02","131","delta smelt",NA,431.29,0.19,38.99,33.4,48,0.93,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,0,0,14,21,3,0,0,0,0,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",179,"EDSM",2018-09-27,"19-09-LSSC02","133","delta smelt",NA,431.29,0.19,38.99,33.4,44,0.5,"y",0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,18,7,5,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",180,"EDSM",2018-09-27,"19-09-LSSC02","134","delta smelt",NA,431.29,0.19,38.99,33.4,51,0.84,"y",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",181,"EDSM",2018-09-27,"19-09-LSSC02","135","delta smelt",NA,431.29,0.19,38.99,33.4,49,0.98,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,1,0,0,0,0,0,1,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,50,7,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,9,"Middle",38.39395523,-121.6206055,"DOP",178,"EDSM",2018-09-27,"19-09-LSSC02","132","delta smelt",NA,431.29,0.19,38.99,33.4,44,0.61,"y",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,0,0,40,0,14,0,0,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0
2018,9,"Middle",38.36618042,-121.6335182,"DOP",171,"EDSM",2018-09-26,"19-09-LSSC05","125","delta smelt",NA,388.29,0.17,31.99,40.5,48,0.89,"y",0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,17,0,0,0,0,0,0,0,1,0,0,31,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,23,0,0,19,12,19,0,0,0,0,0,0,0,0,0,10,0,6,1,0,0,0,0,0,0
2018,9,"Middle",38.36618042,-121.6335182,"DOP",172,"EDSM",2018-09-26,"19-09-LSSC05","126","delta smelt",NA,388.29,0.17,31.99,40.5,45,0.75,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,22,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,33,0,0,24,11,9,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0
2018,9,"Middle",38.36618042,-121.6335182,"DOP",173,"EDSM",2018-09-26,"19-09-LSSC05","127","delta smelt",NA,388.29,0.17,31.99,40.5,42,0.56,"y",0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,41,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,27,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
2018,9,"Middle",38.36618042,-121.6335182,"DOP",170,"EDSM",2018-09-26,"19-09-LSSC05","124","delta smelt",NA,388.29,0.17,31.99,40.5,50,1.04,"y",0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,15,14,16,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
2018,9,"Middle",38.36618042,-121.6335182,"DOP",174,"EDSM",2018-09-26,"19-09-LSSC05","128","delta smelt",NA,388.29,0.17,31.99,40.5,49,0.89,"y",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,1,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,16,19,15,2,3,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,0,0
2018,10,"Middle",38.39021492,-121.6225395,"DOP",184,"EDSM",2018-10-04,"19-10-LSSC01","138","delta smelt",NA,509,0.23,37.99,21.89,52,0.92,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.39021492,-121.6225395,"DOP",185,"EDSM",2018-10-04,"19-10-LSSC01","139","delta smelt",NA,509,0.23,37.99,21.89,52,1.1,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,10,"Middle",38.39021492,-121.6225395,"DOP",183,"EDSM",2018-10-04,"19-10-LSSC01","137","delta smelt",NA,509,0.23,37.99,21.89,49,0.86,"y",0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,39,1,0,0,0,0,0,0,0,0,0,0,16,0,14,0,0,1,0,0,0,0
2018,10,"Middle",38.40896988,-121.6134822,"DOP",187,"EDSM",2018-10-09,"19-11-LSSC03","141","delta smelt",NA,531,0.24,18.99,78.19,55,1,"y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,10,"Middle",38.40896988,-121.6134822,"DOP",188,"EDSM",2018-10-09,"19-11-LSSC03","142","delta smelt",NA,543,0.24,18.99,71,55,1.11,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.42774709,-121.6046702,"DOP",186,"EDSM",2018-10-09,"19-11-LSSC06","140","delta smelt",NA,560,0.25,18.99,65.19,53,0.87,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,10,"Middle",38.45693016,-121.5909119,"DOP",189,"EDSM",2018-10-17,"19-12-LSSC03","143","delta smelt",NA,538,0.24,37,36.2,53,1.09,"y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,3,4,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",190,"EDSM",2018-10-17,"19-12-LSSC04","144","delta smelt",NA,347.89,0.15,34,42.4,54,0.98,"y",0,0,0,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,78,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,4,34,6,0,0,0,0,0,0,0,0,0,7,0,11,1,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",192,"EDSM",2018-10-17,"19-12-LSSC04","146","delta smelt",NA,347.89,0.15,34,42.4,51,0.88,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,21,0,0,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",193,"EDSM",2018-10-17,"19-12-LSSC04","147","delta smelt",NA,347.89,0.15,34,42.4,57,1.17,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,10,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,0,3,49,27,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",194,"EDSM",2018-10-17,"19-12-LSSC04","148","delta smelt",NA,347.89,0.15,34,42.4,48,0.78,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,0,0,12,5,13,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",195,"EDSM",2018-10-17,"19-12-LSSC04","149","delta smelt",NA,347.89,0.15,34,42.4,51,0.8,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,13,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,21,6,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",207,"EDSM",2018-10-17,"19-12-LSSC04","397","delta smelt",NA,347.89,0.15,34,42.4,53,1.05,"y",0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,18,17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,35,16,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",208,"EDSM",2018-10-17,"19-12-LSSC04","398","delta smelt",NA,337.7,0.14,28.99,49.2,56,1.27,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,70,19,0,0,0,0,0,0,0,0,2,1,0,0,32,0,0,0,17,0,0,3,33,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",209,"EDSM",2018-10-17,"19-12-LSSC04","399","delta smelt",NA,337.7,0.14,28.99,49.2,48,0.82,"y",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,11,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,23,0,0,8,8,9,9,2,0,0,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",210,"EDSM",2018-10-17,"19-12-LSSC04","400","delta smelt",NA,337.7,0.14,28.99,49.2,52,0.85,"y",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,13,0,0,1,17,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",211,"EDSM",2018-10-17,"19-12-LSSC04","401","delta smelt",NA,337.7,0.14,28.99,49.2,53,0.91,"y",0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,161,16,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,12,0,0,0,36,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",212,"EDSM",2018-10-17,"19-12-LSSC04","402","delta smelt",NA,337.7,0.14,28.99,49.2,52,0.78,"y",0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,82,14,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",213,"EDSM",2018-10-17,"19-12-LSSC04","403","delta smelt",NA,337.7,0.14,28.99,49.2,48,0.76,"y",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,2,16,17,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",214,"EDSM",2018-10-17,"19-12-LSSC04","404","delta smelt",NA,337.7,0.14,28.99,49.2,56,0.99,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,0,14,0,0,1,3,3,1,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",215,"EDSM",2018-10-17,"19-12-LSSC04","405","delta smelt",NA,337.7,0.14,28.99,49.2,55,1.17,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,52,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,1,22,7,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0
2018,10,"Middle",38.3857193,-121.6245193,"DOP",216,"EDSM",2018-10-17,"19-12-LSSC04","406","delta smelt",NA,337.7,0.14,28.99,49.2,52,1.12,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,38,9,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,7,0,0,8,39,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2018,10,"Middle",38.3857193,-121.6245193,"DOP",191,"EDSM",2018-10-17,"19-12-LSSC04","145","delta smelt",NA,347.89,0.15,34,42.4,55,1.17,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,33,1,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0
2018,10,"Middle",38.4692955,-121.5856743,"DOP",217,"EDSM",2018-10-31,"19-14-LSSC03","407","delta smelt",NA,678,0.31,40,32.4,55,1.25,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,21,2,6,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0
2018,11,"Middle",38.41587448,-121.6106377,"DOP",220,"EDSM",2018-11-01,"19-14-LSSC06","410","delta smelt",NA,580,0.26,34,20.7,48,0.73,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,"Middle",38.41587448,-121.6106377,"DOP",221,"EDSM",2018-11-01,"19-14-LSSC06","411","delta smelt",NA,580,0.26,34,20.7,54,1.08,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2018,11,"Middle",38.41587448,-121.6106377,"DOP",222,"EDSM",2018-11-01,"19-14-LSSC06","412","delta smelt",NA,580,0.26,34,20.7,55,0.94,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,"Middle",38.41587448,-121.6106377,"DOP",219,"EDSM",2018-11-01,"19-14-LSSC06","409","delta smelt",NA,580,0.26,34,20.7,55,0.94,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,10,"Top",38.48437786,-121.584795,"DOP",218,"EDSM",2018-10-31,"19-14-USSC01","408","delta smelt",NA,739,0.34,50.99,20.7,53,0.92,"y",0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
2018,11,"Middle",38.440485,-121.5990448,"DOP",224,"EDSM",2018-11-07,"19-15-LSSC01","414","delta smelt",NA,519,0.23,37,31.39,47,0.86,"y",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,0,0,0,0,0,0,0,0,0,51,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,8,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,11,"Middle",38.440485,-121.5990448,"DOP",223,"EDSM",2018-11-07,"19-15-LSSC01","413","delta smelt",NA,494,0.22,36,26.7,55,0.99,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,0,0,0,12,0,0,9,0,0,0,6,0,0,6,1,5,0,1,0,0,0,0,0,0,0,11,0,1,1,0,0,0,0,0,0
2018,11,"Middle",38.45010757,-121.5945206,"DOP",225,"EDSM",2018-11-21,"19-17-LSSC02","416","delta smelt",NA,488,0.21,34.99,40.2,54,1.12,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0
2019,7,"Lower",38.35747528,-121.6371002,"DOP",278,"EDSM",2019-07-03,"19-49-LSSC01","419","delta smelt",NA,566,0.25,56.99,36.5,50,0.86,"y",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,7,"Lower",38.35747528,-121.6371002,"DOP",280,"EDSM",2019-07-03,"19-49-LSSC01","421","delta smelt",NA,566,0.25,56.99,36.5,49,0.52,"n",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
